hour,pv_kw,P_DAC_kw,P_PEM_kw,P_MeOH_kw,P_grid_kw,P_curt_kw,P_ch_kw,P_dis_kw,z_bat,battery_mode,CO2_prod_mol_s,H2_prod_mol_s,F_CO2_mol_s,F_H2_mol_s,MeOH_kg_h,z_MeOH_on,CO2_storage_mol,H2_storage_mol,Battery_energy_kWh,n_ready,n_sat,n_ads,n_des,n_cool
25,0.0,0,0.0,2.0867319423724813,2.0867319423724813,0.0,0.0,0.0,0,idle,0,0.0,0.15,0.45,15.720388574013159,1,2794723.3077253443,7684.02471440837,3.4229725721373154,10,0,0,0,0
26,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2794183.3077253443,6064.02471440837,3.4229725721373154,10,0,0,0,0
27,0.0,0,0.0,2.0867319423724813,0.0,0.0,0.0,2.0867319423724813,0,discharge,0,0.0,0.15,0.45,15.720388574013159,1,2794147.3077253443,5956.02471440837,3.2765352428480186,10,0,0,0,0
28,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2793607.3077253443,4336.02471440837,1.0799753035085646,10,0,0,0,0
29,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2793571.3077253443,4228.02471440837,0.9335379742192678,10,0,0,0,0
30,0.0,0,0.0,2.0867319423724813,2.0867319423724813,0.0,0.0,0.0,0,idle,0,0.0,0.15,0.45,15.720388574013159,1,2793535.3077253443,4120.02471440837,0.7871006449299709,10,0,0,0,0
31,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2792995.3077253443,2500.02471440837,0.7871006449299709,10,0,0,0,0
32,94.296789,0,92.21005705762752,2.0867319423724813,0.0,0.0,0.0,0.0,1,idle,0,0.2256889508403471,0.15,0.45,15.720388574013159,1,2792959.3077253443,2392.02471440837,0.6406633156406739,10,0,0,0,0
33,367.670038,0,365.5833060576275,2.0867319423724813,0.0,0.0,0.0,0.0,1,idle,0,0.8947843155256618,0.15,0.45,15.720388574013159,1,2792419.3077253443,1584.5049374336195,0.6406633156406739,10,0,0,0,0
34,564.212493,0,411.1944820576275,2.0867319423724813,0.0,150.93127900000002,0.0,0.0,1,idle,0,1.0064200609802072,0.15,0.45,15.720388574013159,1,2791879.3077253443,3185.728473326002,0.6406633156406739,10,0,0,0,0
35,695.647415,0,411.1944820576275,2.0867319423724813,0.0,282.36620100000005,0.0,0.0,0,idle,0,1.0064200609802072,0.15,0.45,15.720388574013159,1,2791339.3077253443,5188.840692854748,0.6406633156406739,10,0,0,0,0
36,709.344833,0,411.1944820576275,2.0867319423724813,0.0,296.063619,0.0,0.0,1,idle,0,1.0064200609802072,0.15,0.45,15.720388574013159,1,2790799.3077253443,7191.952912383495,0.6406633156406739,10,0,0,0,0
37,702.324907,0,411.1944820576275,2.0867319423724813,0.0,289.0436930000001,0.0,0.0,0,idle,0,1.0064200609802072,0.15,0.45,15.720388574013159,1,2790259.3077253443,9195.06513191224,0.6406633156406739,10,0,0,0,0
38,631.629781,0,411.1944820576275,2.0867319423724813,0.0,212.95350749986804,5.395059500131991,0.0,1,charge,0,1.0064200609802072,0.15,0.45,15.720388574013159,1,2789719.3077253443,11198.177351440987,0.6406633156406739,10,0,0,0,0
39,477.33740500000005,0,411.1944820576275,2.0867319423724813,0.0,64.05619100000007,0.0,0.0,1,idle,0,1.0064200609802072,0.15,0.45,15.720388574013159,1,2789179.3077253443,13201.289570969733,5.765969840766065,10,0,0,0,0
40,278.930796,0,276.8440640576275,2.0867319423724813,0.0,0.0,0.0,0.0,1,idle,0,0.6775903665746129,0.15,0.45,15.720388574013159,1,2788639.3077253443,15204.40179049848,5.765969840766065,10,0,0,0,0
41,44.133485,0,42.04675305762752,2.0867319423724813,0.0,0.0,0.0,0.0,1,idle,0,0.1029116333578296,0.15,0.45,15.720388574013159,1,2788099.3077253443,16023.727110167085,5.765969840766065,10,0,0,0,0
42,0.0,0,0.0,1.5302700910731515,0.0,0.0,0.0,1.5302700910731515,0,discharge,0,0.0,0.1099999999999999,0.32999999999999974,11.528284954276307,1,2787559.3077253443,14774.20899025527,5.765969840766065,10,0,0,0,0
43,0.0,0,0.0,2.0867319423724813,2.0867319423724813,0.0,0.0,0.0,0,idle,0,0.0,0.15,0.45,15.720388574013159,1,2787163.3077253443,13586.208990255273,4.1551592185838,10,0,0,0,0
44,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2786623.3077253443,11966.208990255273,4.1551592185838,10,0,0,0,0
45,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2786587.3077253443,11858.208990255273,4.008721889294503,10,0,0,0,0
46,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2786551.3077253443,11750.208990255273,3.862284560005206,10,0,0,0,0
47,0.0,0,0.0,2.0867319423724813,2.0867319423724813,0.0,0.0,0.0,0,idle,0,0.0,0.15,0.45,15.720388574013159,1,2786515.3077253443,11642.208990255273,3.715847230715909,10,0,0,0,0
48,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2785975.3077253443,10022.208990255273,3.715847230715909,10,0,0,0,0
49,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2785939.3077253443,9914.208990255273,3.5694099014266123,10,0,0,0,0
50,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2785903.3077253443,9806.208990255273,3.4229725721373154,10,0,0,0,0
51,0.0,0,0.0,2.0867319423724813,2.0867319423724813,0.0,0.0,0.0,0,idle,0,0.0,0.15,0.45,15.720388574013159,1,2785867.3077253443,9698.208990255273,3.2765352428480186,10,0,0,0,0
52,0.0,0,0.0,2.0867319423724813,0.0,0.0,0.0,2.0867319423724813,0,discharge,0,0.0,0.15,0.45,15.720388574013159,1,2785327.3077253443,8078.2089902552725,3.2765352428480186,10,0,0,0,0
53,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2784787.3077253443,6458.2089902552725,1.0799753035085646,10,0,0,0,0
54,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2784751.3077253443,6350.2089902552725,0.9335379742192678,10,0,0,0,0
55,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2784715.3077253443,6242.2089902552725,0.7871006449299709,10,0,0,0,0
56,50.207656,0,48.12092405762752,2.0867319423724813,0.0,0.0,0.0,0.0,1,idle,0,0.1177784854557317,0.15,0.45,15.720388574013159,1,2784679.3077253443,6134.2089902552725,0.6406633156406739,10,0,0,0,0
57,256.2683,0,254.18156805762752,2.0867319423724813,0.0,0.0,0.0,0.0,1,idle,0,0.6221227190221653,0.15,0.45,15.720388574013159,1,2784139.3077253443,4938.211537895906,0.6406633156406739,10,0,0,0,0
58,121.454649,0,119.36791705762752,2.0867319423724813,0.0,0.0,0.0,0.0,1,idle,0,0.2921592375536338,0.15,0.45,15.720388574013159,1,2783599.3077253443,5557.853326375702,0.6406633156406739,10,0,0,0,0
59,113.252029,0,111.16529705762751,2.0867319423724813,0.0,0.0,0.0,0.0,1,idle,0,0.2720828948962911,0.15,0.45,15.720388574013159,1,2783059.3077253443,4989.626581568783,0.6406633156406739,10,0,0,0,0
60,342.2319,0,340.14516805762753,2.0867319423724813,0.0,0.0,0.0,0.0,1,idle,0,0.832523138602585,0.15,0.45,15.720388574013159,1,2782519.3077253443,4349.125003195431,0.6406633156406739,10,0,0,0,0
61,608.877625,0,411.1944820576275,2.0867319423724813,0.0,195.596411,0.0,0.0,1,idle,0,1.0064200609802072,0.15,0.45,15.720388574013159,1,2781979.3077253443,5726.208302164738,0.6406633156406739,10,0,0,0,0
62,564.579275,0,411.1944820576275,2.0867319423724813,0.0,145.9030014998681,5.395059500131991,0.0,1,charge,0,1.0064200609802072,0.15,0.45,15.720388574013159,1,2781439.3077253443,7729.320521693484,0.6406633156406739,10,0,0,0,0
63,428.768173,0,411.1944820576275,2.0867319423724813,0.0,15.486959000000013,0.0,0.0,1,idle,0,1.0064200609802072,0.15,0.45,15.720388574013159,1,2780899.3077253443,9732.43274122223,5.765969840766065,10,0,0,0,0
64,269.143984,0,267.0572520576275,2.0867319423724813,0.0,0.0,0.0,0.0,1,idle,0,0.6536366309102772,0.15,0.45,15.720388574013159,1,2780359.3077253443,11735.544960750976,5.765969840766065,10,0,0,0,0
65,54.667576000000004,0,52.58084405762752,2.0867319423724813,0.0,0.0,0.0,0.0,1,idle,0,0.1286943735676198,0.15,0.45,15.720388574013159,1,2779819.3077253443,12468.636832027974,5.765969840766065,10,0,0,0,0
66,0.0,0,0.0,2.0867319423724813,0.6955773141241617,0.0,0.0,1.3911546282483196,0,discharge,0,0.0,0.15,0.45,15.720388574013159,1,2779279.3077253443,11311.936576871405,5.765969840766065,10,0,0,0,0
67,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2778739.3077253443,9691.936576871405,4.301596547873097,10,0,0,0,0
68,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2778703.3077253443,9583.936576871405,4.1551592185838,10,0,0,0,0
69,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2778667.3077253443,9475.936576871405,4.008721889294503,10,0,0,0,0
70,0.0,0,0.0,2.0867319423724813,0.0,0.0,0.0,2.0867319423724813,0,discharge,0,0.0,0.15,0.45,15.720388574013159,1,2778631.3077253443,9367.936576871405,3.862284560005206,10,0,0,0,0
71,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2778091.3077253443,7747.936576871405,1.665724620665752,10,0,0,0,0
72,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2778055.3077253443,7639.936576871405,1.5192872913764552,10,0,0,0,0
73,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2778019.3077253443,7531.936576871405,1.3728499620871584,10,0,0,0,0
74,0.0,0,0.0,2.0867319423724813,2.0867319423724813,0.0,0.0,0.0,0,idle,0,0.0,0.15,0.45,15.720388574013159,1,2777983.3077253443,7423.936576871405,1.2264126327978615,10,0,0,0,0
75,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2777443.3077253443,5803.936576871405,1.2264126327978615,10,0,0,0,0
76,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2777407.3077253443,5695.936576871405,1.0799753035085646,10,0,0,0,0
77,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2777371.3077253443,5587.936576871405,0.9335379742192678,10,0,0,0,0
78,0.0,0,0.0,2.0867319423724813,2.0867319423724813,0.0,0.0,0.0,0,idle,0,0.0,0.15,0.45,15.720388574013159,1,2777335.3077253443,5479.936576871405,0.7871006449299709,10,0,0,0,0
79,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2776795.3077253443,3859.9365768714047,0.7871006449299709,10,0,0,0,0
80,86.49572599999999,0,84.40899405762751,2.0867319423724813,0.0,0.0,0.0,0.0,1,idle,0,0.20659544000118624,0.15,0.45,15.720388574013159,1,2776759.3077253443,3751.9365768714047,0.6406633156406739,10,0,0,0,0
81,343.4859,0,341.39916805762755,2.0867319423724813,0.0,0.0,0.0,0.0,1,idle,0,0.8355923693718158,0.15,0.45,15.720388574013159,1,2776219.3077253443,2875.680160875675,0.6406633156406739,10,0,0,0,0
82,527.14757,0,411.1944820576275,2.0867319423724813,0.0,113.866356,0.0,0.0,1,idle,0,1.0064200609802072,0.15,0.45,15.720388574013159,1,2775679.3077253443,4263.8126906142115,0.6406633156406739,10,0,0,0,0
83,632.7212850000001,0,411.1944820576275,2.0867319423724813,0.0,219.4400710000001,0.0,0.0,1,idle,0,1.0064200609802072,0.15,0.45,15.720388574013159,1,2775139.3077253443,6266.924910142958,0.6406633156406739,10,0,0,0,0
84,617.7865350000001,0,411.1944820576275,2.0867319423724813,0.0,204.5053210000001,0.0,0.0,1,idle,0,1.0064200609802072,0.15,0.45,15.720388574013159,1,2774599.3077253443,8270.037129671704,0.6406633156406739,10,0,0,0,0
85,617.87981,0,411.1944820576275,2.0867319423724813,0.0,199.20353649986808,5.395059500131991,0.0,1,charge,0,1.0064200609802072,0.15,0.45,15.720388574013159,1,2774059.3077253443,10273.14934920045,0.6406633156406739,10,0,0,0,0
86,561.6071509999999,0,411.1944820576275,2.0867319423724813,0.0,153.19497819886908,0.0,4.869041198869122,0,discharge,0,1.0064200609802072,0.15,0.45,15.720388574013159,1,2773519.3077253443,12276.261568729196,5.765969840766065,10,0,0,0,0
87,449.207931,0,411.1944820576275,2.0867319423724813,0.0,30.531657499868007,5.395059500131991,0.0,1,charge,0,1.0064200609802072,0.15,0.45,15.720388574013159,1,2772979.3077253443,14279.373788257943,0.6406633156406739,10,0,0,0,0
88,273.44820400000003,0,271.36147205762757,2.0867319423724813,0.0,0.0,0.0,0.0,1,idle,0,0.6641714351060816,0.15,0.45,15.720388574013159,1,2772439.3077253443,16282.486007786689,5.765969840766065,10,0,0,0,0
89,49.903944,0,47.81721205762752,2.0867319423724813,0.0,0.0,0.0,0.0,1,idle,0,0.11703513440678066,0.15,0.45,15.720388574013159,1,2771899.3077253443,17053.50317416858,5.765969840766065,10,0,0,0,0
90,0.0,0,0.0,0.8358483504372806,0.0,0.0,0.0,0.8358483504372805,0,discharge,0,0.0,0.06008306578325826,0.1802491973497748,6.296860938872095,1,2771359.3077253443,15854.829658032992,5.765969840766065,10,0,0,0,0
91,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2771143.0086885244,15205.932547573802,4.8861294718847175,10,0,0,0,0
92,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2771107.0086885244,15097.932547573802,4.739692142595421,10,0,0,0,0
93,0.0,0,0.0,2.0867319423724813,0.0,0.0,0.0,2.0867319423724813,0,discharge,0,0.0,0.15,0.45,15.720388574013159,1,2771071.0086885244,14989.932547573802,4.593254813306124,10,0,0,0,0
94,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2770531.0086885244,13369.932547573802,2.39669487396667,10,0,0,0,0
95,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2770495.0086885244,13261.932547573802,2.250257544677373,10,0,0,0,0
96,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2770459.0086885244,13153.932547573802,2.103820215388076,10,0,0,0,0
97,0.0,0,0.0,2.0867319423724813,1.6705411273862736,0.0,0.0,0.4161908149862078,0,discharge,0,0.0,0.15,0.45,15.720388574013159,1,2770423.0086885244,13045.932547573802,1.9573828860987792,10,0,0,0,0
98,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2769883.0086885244,11425.932547573802,1.5192872913764552,10,0,0,0,0
99,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2769847.0086885244,11317.932547573802,1.3728499620871584,10,0,0,0,0
100,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2769811.0086885244,11209.932547573802,1.2264126327978615,10,0,0,0,0
101,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2769775.0086885244,11101.932547573802,1.0799753035085646,10,0,0,0,0
102,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2769739.0086885244,10993.932547573802,0.9335379742192678,10,0,0,0,0
103,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2769703.0086885244,10885.932547573802,0.7871006449299709,10,0,0,0,0
104,78.824049,0,76.73731705762752,2.0867319423724813,0.0,0.0,0.0,0.0,1,idle,0,0.18781860818300444,0.15,0.45,15.720388574013159,1,2769667.0086885244,10777.932547573802,0.6406633156406739,10,0,0,0,0
105,323.279143,0,321.1924110576275,2.0867319423724813,0.0,0.0,0.0,0.0,1,idle,0,0.7861352718193682,0.15,0.45,15.720388574013159,1,2769127.0086885244,9834.079537032618,0.6406633156406739,10,0,0,0,0
106,508.86977399999995,0,411.1944820576275,2.0867319423724813,0.0,95.58855999999997,0.0,0.0,1,idle,0,1.0064200609802072,0.15,0.45,15.720388574013159,1,2768587.0086885244,11044.166515582343,0.6406633156406739,10,0,0,0,0
107,621.188004,0,411.1944820576275,2.0867319423724813,0.0,202.51173049986804,5.395059500131991,0.0,1,charge,0,1.0064200609802072,0.15,0.45,15.720388574013159,1,2768047.0086885244,13047.27873511109,0.6406633156406739,10,0,0,0,0
108,643.70499,0,411.1944820576275,2.0867319423724813,0.0,230.42377599999995,0.0,0.0,0,idle,0,1.0064200609802072,0.15,0.45,15.720388574013159,1,2767507.0086885244,15050.390954639835,5.765969840766065,10,0,0,0,0
109,129.190956,0,127.10422405762752,2.0867319423724813,0.0,0.0,0.0,0.0,1,idle,0,0.3110942546865009,0.15,0.45,15.720388574013159,1,2766967.0086885244,17053.50317416858,5.765969840766065,10,0,0,0,0
110,47.231424,0,45.144692057627516,2.0867319423724813,0.0,0.0,0.0,0.0,1,idle,0,0.11049400153964778,0.15,0.45,15.720388574013159,1,2766427.0086885244,16553.442491039987,5.765969840766065,10,0,0,0,0
111,70.907875,0,68.82114305762752,2.0867319423724813,0.0,0.0,0.0,0.0,1,idle,0,0.1684433571340534,0.15,0.45,15.720388574013159,1,2765887.0086885244,15331.22089658272,5.765969840766065,10,0,0,0,0
112,19.920042000000002,0,17.83331005762752,2.0867319423724813,0.0,0.0,0.0,0.0,1,idle,0,0.04364796167950792,0.15,0.45,15.720388574013159,1,2765347.0086885244,14317.616982265312,5.765969840766065,10,0,0,0,0
113,1.8098610000000002,0,1.670745537175168,0.1391154628248321,0.0,0.0,0.0,0.0,1,idle,0,0.004089237328750411,0.01,0.03,1.0480259049342107,1,2764807.0086885244,12854.74964431154,5.765969840766065,10,0,0,0,0
114,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2764771.0086885244,12761.47089869504,5.765969840766065,10,0,0,0,0
115,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2764735.0086885244,12653.47089869504,5.619532511476768,10,0,0,0,0
116,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2764699.0086885244,12545.47089869504,5.473095182187471,10,0,0,0,0
117,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2764663.0086885244,12437.47089869504,5.326657852898174,10,0,0,0,0
118,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2764627.0086885244,12329.47089869504,5.180220523608877,10,0,0,0,0
119,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2764591.0086885244,12221.47089869504,5.0337831943195805,10,0,0,0,0
120,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2764555.0086885244,12113.47089869504,4.887345865030284,10,0,0,0,0
121,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2764519.0086885244,12005.47089869504,4.740908535740987,10,0,0,0,0
122,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,2764483.0086885244,11897.47089869504,4.59447120645169,10,0,0,0,0
