hour,pv_kw,P_DAC_kw,P_PEM_kw,P_MeOH_kw,P_grid_kw,P_curt_kw,P_ch_kw,P_dis_kw,z_bat,battery_mode,CO2_prod_mol_s,H2_prod_mol_s,F_CO2_mol_s,F_H2_mol_s,MeOH_kg_h,z_MeOH_on,CO2_storage_mol,H2_storage_mol,Battery_energy_kWh,n_ready,n_sat,n_ads,n_des,n_cool
11,769.296847,0.0,263.1882400576272,2.0867319423724813,0.0,504.0218750000003,0.0,0.0,1,idle,0.0,0.6441670211200666,0.15,0.44999999999999996,15.720388574013159,1,2105337.0170579883,1398.0025520644795,0.2407122099708047,10.0,0.0,0.0,0.0,0.0
12,802.24751,0.0,263.1882400576272,2.0867319423724813,1.1368683772161603e-13,534.9454878107726,2.027050189227829,0.0,1,charge,0.0,0.6441670211200666,0.15,0.44999999999999996,15.720388574013159,1,2104797.0170579883,2097.003828096719,0.2407122099708047,10.0,0.0,0.0,0.0,0.0
13,797.275098,0.0,263.1882400576272,2.0867319423724813,5.684341886080802e-14,533.8295387957785,0.0,1.8294127957781159,0,discharge,0.0,0.6441670211200666,0.15,0.44999999999999996,15.720388574013159,1,2104257.0170579883,2796.005104128959,2.1664098897372424,10.0,0.0,0.0,0.0,0.0
14,727.208754,0.0,263.1882400576272,2.0867319423724813,0.0,459.9067318107725,2.027050189227829,0.0,1,charge,0.0,0.6441670211200666,0.15,0.44999999999999996,15.720388574013159,1,2103717.0170579883,3495.0063801611986,0.2407122099708047,10.0,0.0,0.0,0.0,0.0
15,523.51582,0.0,263.1882400576272,2.0867319423724813,0.0,260.07026079577844,0.0,1.8294127957781159,0,discharge,0.0,0.6441670211200666,0.15,0.44999999999999996,15.720388574013159,1,2103177.0170579883,4194.007656193438,2.1664098897372424,10.0,0.0,0.0,0.0,0.0
16,306.28221,0.0,263.1882400576272,2.0867319423724813,0.0,38.98018781077254,2.027050189227829,0.0,1,charge,0.0,0.6441670211200666,0.15,0.44999999999999996,15.720388574013159,1,2102637.0170579883,4893.008932225678,0.2407122099708047,10.0,0.0,0.0,0.0,0.0
17,49.72355399999999,0.0,47.63682205762751,2.0867319423724813,0.0,0.0,0.0,0.0,1,idle,0.0,0.11659362042076665,0.15,0.44999999999999996,15.720388574013159,1,2102097.0170579883,5592.010208257918,2.1664098897372424,10.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.8607478984965539,0.5616051937915905,0.0,0.0,0.2991427047049634,0,discharge,0.0,0.0,0.061872913407215464,0.1856187402216464,6.484441606451305,1,2101557.0170579883,4391.747241772678,2.1664098897372424,10.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.1391154628248321,0.1391154628248321,0.0,0.0,0.0,0,idle,0.0,0.0,0.01,0.03,1.0480259049342107,1,2101334.2745697224,3723.5197769747506,1.8515228321530703,10.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2101298.2745697224,3615.5197769747506,1.8515228321530703,10.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2101262.2745697224,3507.5197769747506,1.7050855028637735,10.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2101226.2745697224,3399.5197769747506,1.5586481735744766,10.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,2.0867319423724813,2.0867319423724813,0.0,0.0,0.0,0,idle,0.0,0.0,0.15,0.44999999999999996,15.720388574013159,1,2101190.2745697224,3291.5197769747506,1.4122108442851797,10.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2100650.2745697224,1671.5197769747506,1.4122108442851797,10.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2100614.2745697224,1563.5197769747506,1.2657735149958829,10.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2100578.2745697224,1455.5197769747506,1.119336185706586,10.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2100542.2745697224,1347.5197769747506,0.9728988564172891,10.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2100506.2745697224,1239.5197769747506,0.8264615271279923,10.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2100470.2745697224,1131.5197769747506,0.6800241978386954,10.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2100434.2745697224,1023.5197769747505,0.5335868685493985,10.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2100398.2745697224,915.5197769747505,0.38714953926010165,10.0,0.0,0.0,0.0,0.0
32,94.296789,0.0,92.21005705762752,2.0867319423724813,0.0,0.0,0.0,0.0,1,idle,0.0,0.2256889508403471,0.15,0.44999999999999996,15.720388574013159,1,2100362.2745697224,807.5197769747505,0.2407122099708047,10.0,0.0,0.0,0.0,0.0
33,367.670038,0.0,263.1882400576272,2.0867319423724813,0.0,102.39506600000033,0.0,0.0,1,idle,0.0,0.6441670211200666,0.15,0.44999999999999996,15.720388574013159,1,2099822.2745697224,0.0,0.2407122099708047,10.0,0.0,0.0,0.0,0.0
34,564.212493,0.0,263.1882400576272,2.0867319423724813,0.0,298.93752100000034,0.0,0.0,0,idle,0.0,0.6441670211200666,0.15,0.44999999999999996,15.720388574013159,1,2099282.2745697224,699.0012760322397,0.2407122099708047,10.0,0.0,0.0,0.0,0.0
35,695.647415,0.0,263.1882400576272,2.0867319423724813,0.0,430.3724430000004,0.0,0.0,1,idle,0.0,0.6441670211200666,0.15,0.44999999999999996,15.720388574013159,1,2098742.2745697224,1398.0025520644795,0.2407122099708047,10.0,0.0,0.0,0.0,0.0
36,709.344833,0.0,263.1882400576272,2.0867319423724813,-5.684341886080802e-14,444.0698610000003,2.4069635173873394e-13,2.1738166822160565e-13,1,idle,0.0,0.6441670211200666,0.15,0.44999999999999996,15.720388574013159,1,2098202.2745697224,2097.003828096719,0.2407122099708047,10.0,0.0,0.0,0.0,0.0
37,702.324907,0.0,263.1882400576272,2.0867319423724813,0.0,437.0499350000004,0.0,0.0,1,idle,0.0,0.6441670211200666,0.15,0.44999999999999996,15.720388574013159,1,2097662.2745697224,2796.005104128959,0.2407122099708047,10.0,0.0,0.0,0.0,0.0
38,631.629781,0.0,263.1882400576272,2.0867319423724813,0.0,364.3277588107725,2.027050189227829,0.0,1,charge,0.0,0.6441670211200666,0.15,0.44999999999999996,15.720388574013159,1,2097122.2745697224,3495.0063801611986,0.2407122099708047,10.0,0.0,0.0,0.0,0.0
39,477.33740500000005,0.0,263.1882400576272,2.0867319423724813,0.0,213.89184579577852,0.0,1.8294127957781159,0,discharge,0.0,0.6441670211200666,0.15,0.44999999999999996,15.720388574013159,1,2096582.2745697224,4194.007656193438,2.1664098897372424,10.0,0.0,0.0,0.0,0.0
40,278.930796,0.0,263.1882400576272,2.0867319423724813,0.0,11.628773810772508,2.027050189227829,0.0,1,charge,0.0,0.6441670211200666,0.15,0.44999999999999996,15.720388574013159,1,2096042.2745697224,4893.008932225678,0.2407122099708047,10.0,0.0,0.0,0.0,0.0
41,44.133485,0.0,42.04675305762752,2.0867319423724813,0.0,0.0,0.0,0.0,1,idle,0.0,0.1029116333578296,0.15,0.44999999999999996,15.720388574013159,1,2095502.2745697224,5592.010208257918,2.1664098897372424,10.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2094962.2745697224,4342.4920883461045,2.1664098897372424,10.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2094926.2745697224,4234.4920883461045,2.0199725604479455,10.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.1391154628248321,0.02810858831936111,0.0,0.0,0.11100687450547098,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2094890.2745697224,4126.4920883461045,1.8735352311586486,10.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2094854.2745697224,4018.4920883461045,1.7566858895739423,10.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2094818.2745697224,3910.4920883461045,1.6102485602846455,10.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.1391154628248321,0.1391154628248321,0.0,0.0,0.0,0,idle,0.0,0.0,0.01,0.03,1.0480259049342107,1,2094782.2745697224,3802.4920883461045,1.4638112309953486,10.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2094746.2745697224,3694.4920883461045,1.4638112309953486,10.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2094710.2745697224,3586.4920883461045,1.3173739017060517,10.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2094674.2745697224,3478.4920883461045,1.1709365724167549,10.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2094638.2745697224,3370.4920883461045,1.024499243127458,10.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2094602.2745697224,3262.4920883461045,0.8780619138381611,10.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.18813583019949248,0.0,0.0,0.0,0.18813583019949248,0,discharge,0.0,0.0,0.013523718095693261,0.04057115428707978,1.417320689531409,1,2094566.2745697224,3154.4920883461045,0.7316245845488643,10.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2094517.5891845778,3008.4359329126173,0.5335868685493985,10.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2094481.5891845778,2900.4359329126173,0.38714953926010165,10.0,0.0,0.0,0.0,0.0
56,50.207656,0.0,48.12092405762752,2.0867319423724813,0.0,0.0,0.0,0.0,1,idle,0.0,0.1177784854557317,0.15,0.44999999999999996,15.720388574013159,1,2094445.5891845778,2792.4359329126173,0.2407122099708047,10.0,0.0,0.0,0.0,0.0
57,256.2683,0.0,254.18156805762752,2.0867319423724813,0.0,0.0,0.0,0.0,1,idle,0.0,0.6221227190221653,0.15,0.44999999999999996,15.720388574013159,1,2093905.5891845778,1596.4384805532513,0.2407122099708047,10.0,0.0,0.0,0.0,0.0
58,121.454649,0.0,119.36791705762752,2.0867319423724813,0.0,0.0,0.0,0.0,1,idle,0.0,0.2921592375536338,0.15,0.44999999999999996,15.720388574013159,1,2093365.5891845778,2216.0802690330465,0.2407122099708047,10.0,0.0,0.0,0.0,0.0
59,113.252029,0.0,111.16529705762751,2.0867319423724813,0.0,0.0,0.0,0.0,1,idle,0.0,0.2720828948962911,0.15,0.44999999999999996,15.720388574013159,1,2092825.5891845778,1647.8535242261282,0.2407122099708047,10.0,0.0,0.0,0.0,0.0
60,342.2319,0.0,263.1882400576272,2.0867319423724813,0.0,76.95692800000035,0.0,0.0,1,idle,0.0,0.6441670211200666,0.15,0.44999999999999996,15.720388574013159,1,2092285.5891845778,1007.3519458527762,0.2407122099708047,10.0,0.0,0.0,0.0,0.0
61,608.877625,0.0,263.1882400576272,2.0867319423724813,-5.684341886080802e-14,343.60265300000026,2.4069635173873394e-13,2.1738166822160565e-13,1,idle,0.0,0.6441670211200666,0.15,0.44999999999999996,15.720388574013159,1,2091745.5891845778,1706.353221885016,0.2407122099708047,10.0,0.0,0.0,0.0,0.0
62,564.579275,0.0,263.1882400576272,2.0867319423724813,0.0,299.3043030000004,0.0,0.0,1,idle,0.0,0.6441670211200666,0.15,0.44999999999999996,15.720388574013159,1,2091205.5891845778,2405.3544979172557,0.2407122099708047,10.0,0.0,0.0,0.0,0.0
63,428.768173,0.0,263.1882400576272,2.0867319423724813,0.0,163.49320100000034,0.0,0.0,1,idle,0.0,0.6441670211200666,0.15,0.44999999999999996,15.720388574013159,1,2090665.5891845778,3104.3557739494954,0.2407122099708047,10.0,0.0,0.0,0.0,0.0
64,269.143984,0.0,263.1882400576272,2.0867319423724813,0.0,1.84196181077251,2.027050189227829,0.0,1,charge,0.0,0.6441670211200666,0.15,0.44999999999999996,15.720388574013159,1,2090125.5891845778,3803.357049981735,0.2407122099708047,10.0,0.0,0.0,0.0,0.0
65,54.667576000000004,0.0,52.58084405762752,2.0867319423724813,0.0,0.0,0.0,0.0,1,idle,0.0,0.1286943735676198,0.15,0.44999999999999996,15.720388574013159,1,2089585.5891845778,4502.358326013975,2.1664098897372424,10.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2089045.5891845778,3345.658070857406,2.1664098897372424,10.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2089009.5891845778,3237.658070857406,2.0199725604479455,10.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2088973.5891845778,3129.658070857406,1.8735352311586486,10.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2088937.5891845778,3021.658070857406,1.7270979018693517,10.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2088901.5891845778,2913.658070857406,1.5806605725800549,10.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.1391154628248321,0.11820368376953272,0.0,0.0,0.020911779055299364,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2088865.5891845778,2805.658070857406,1.434223243290758,10.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2088829.5891845778,2697.658070857406,1.4122108442851797,10.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2088793.5891845778,2589.658070857406,1.2657735149958829,10.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2088757.5891845778,2481.658070857406,1.119336185706586,10.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2088721.5891845778,2373.658070857406,0.9728988564172891,10.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2088685.5891845778,2265.658070857406,0.8264615271279923,10.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2088649.5891845778,2157.658070857406,0.6800241978386954,10.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2088613.5891845778,2049.658070857406,0.5335868685493985,10.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2088577.5891845778,1941.658070857406,0.38714953926010165,10.0,0.0,0.0,0.0,0.0
80,86.49572599999999,0.0,84.40899405762751,2.0867319423724813,0.0,0.0,0.0,0.0,1,idle,0.0,0.20659544000118624,0.15,0.44999999999999996,15.720388574013159,1,2088541.5891845778,1833.658070857406,0.2407122099708047,10.0,0.0,0.0,0.0,0.0
81,343.4859,0.0,263.1882400576272,2.0867319423724813,0.0,78.21092800000037,0.0,0.0,1,idle,0.0,0.6441670211200666,0.15,0.44999999999999996,15.720388574013159,1,2088001.5891845778,957.4016548616764,0.2407122099708047,10.0,0.0,0.0,0.0,0.0
82,527.14757,0.0,263.1882400576272,2.0867319423724813,-5.684341886080802e-14,261.87259800000027,2.4069635173873394e-13,2.1738166822160565e-13,1,idle,0.0,0.6441670211200666,0.15,0.44999999999999996,15.720388574013159,1,2087461.5891845778,1656.4029308939162,0.2407122099708047,10.0,0.0,0.0,0.0,0.0
83,632.7212850000001,0.0,263.1882400576272,2.0867319423724813,0.0,367.44631300000043,0.0,0.0,1,idle,0.0,0.6441670211200666,0.15,0.44999999999999996,15.720388574013159,1,2086921.5891845778,2355.404206926156,0.2407122099708047,10.0,0.0,0.0,0.0,0.0
84,617.7865350000001,0.0,263.1882400576272,2.0867319423724813,0.0,352.5115630000004,0.0,0.0,0,idle,0.0,0.6441670211200666,0.15,0.44999999999999996,15.720388574013159,1,2086381.5891845778,3054.4054829583956,0.2407122099708047,10.0,0.0,0.0,0.0,0.0
85,617.87981,0.0,263.1882400576272,2.0867319423724813,0.0,352.60483800000037,0.0,0.0,1,idle,0.0,0.6441670211200666,0.15,0.44999999999999996,15.720388574013159,1,2085841.5891845778,3753.4067589906354,0.2407122099708047,10.0,0.0,0.0,0.0,0.0
86,561.6071509999999,0.0,263.1882400576272,2.0867319423724813,0.0,294.30512881077243,2.027050189227829,0.0,1,charge,0.0,0.6441670211200666,0.15,0.44999999999999996,15.720388574013159,1,2085301.5891845778,4452.408035022875,0.2407122099708047,10.0,0.0,0.0,0.0,0.0
87,449.207931,0.0,263.1882400576272,2.0867319423724813,0.0,185.76237179577845,0.0,1.8294127957781159,0,discharge,0.0,0.6441670211200666,0.15,0.44999999999999996,15.720388574013159,1,2084761.5891845778,5151.409311055115,2.1664098897372424,10.0,0.0,0.0,0.0,0.0
88,273.44820400000003,0.0,263.1882400576272,2.0867319423724813,0.0,6.146181810772553,2.027050189227829,0.0,1,charge,0.0,0.6441670211200666,0.15,0.44999999999999996,15.720388574013159,1,2084221.5891845778,5850.4105870873545,0.2407122099708047,10.0,0.0,0.0,0.0,0.0
89,49.903944,0.0,47.81721205762752,2.0867319423724813,0.0,0.0,0.0,0.0,1,idle,0.0,0.11703513440678066,0.15,0.44999999999999996,15.720388574013159,1,2083681.5891845778,6549.411863119594,2.1664098897372424,10.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2083141.5891845778,5350.738346984004,2.1664098897372424,10.0,0.0,0.0,0.0,0.0
91,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2083105.5891845778,5242.738346984004,2.0199725604479455,10.0,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2083069.5891845778,5134.738346984004,1.8735352311586486,10.0,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2083033.5891845778,5026.738346984004,1.7270979018693517,10.0,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2082997.5891845778,4918.738346984004,1.5806605725800549,10.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2082961.5891845778,4810.738346984004,1.434223243290758,10.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2082925.5891845778,4702.738346984004,1.2877859140014611,10.0,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2082889.5891845778,4594.738346984004,1.1413485847121643,10.0,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2082853.5891845778,4486.738346984004,0.9949112554228674,10.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2082817.5891845778,4378.738346984004,0.8484739261335705,10.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2082781.5891845778,4270.738346984004,0.7020365968442737,10.0,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2082745.5891845778,4162.738346984004,0.5555992675549768,10.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2082709.5891845778,4054.7383469840042,0.40916193826567987,10.0,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.1391154628248321,0.11820368376953275,0.0,0.0,0.020911779055299336,0,discharge,0.0,0.0,0.01,0.03,1.0480259049342107,1,2082673.5891845778,3946.7383469840042,0.26272460897638295,10.0,0.0,0.0,0.0,0.0
104,78.824049,0.0,76.73731705762752,2.0867319423724813,0.0,0.0,0.0,0.0,1,idle,0.0,0.18781860818300444,0.15,0.44999999999999996,15.720388574013159,1,2082637.5891845778,3838.7383469840042,0.2407122099708047,10.0,0.0,0.0,0.0,0.0
