hour,pv_kw,P_DAC_kw,P_PEM_kw,P_MeOH_kw,P_grid_kw,P_curt_kw,P_ch_kw,P_dis_kw,z_bat,battery_mode,CO2_prod_mol_s,H2_prod_mol_s,F_CO2_mol_s,F_H2_mol_s,MeOH_kg_h,z_MeOH_on,CO2_storage_mol,H2_storage_mol,Battery_energy_kWh,n_ready,n_sat,n_ads,n_des,n_cool
1045,786.0360280000001,0,120.0,1.8600612931543987,0.0,662.3262320210861,1.84973468575954,0.0,1,charge,0,0.29370629370629375,0.13370629370629375,0.4011188811188813,14.012765945693785,1,1054607.0472439323,386.685314685315,0.21965599393394536,10,0,0,0,0
1046,725.627158,0,120.0,0.1391154628248321,0.0,607.1574280910731,0.0,1.669385553897985,0,discharge,0,0.29370629370629375,0.01,0.03,1.0480259049342107,1,1054125.7045865897,0.0,1.9769039454055082,10,0,0,0,0
1047,361.595133,0,120.0,2.0867319423724813,0.0,237.65866637186798,1.84973468575954,0.0,1,charge,0,0.29370629370629375,0.15,0.45,15.720388574013159,1,1054089.7045865897,949.3426573426575,0.21965599393394536,10,0,0,0,0
1048,410.808123,0,120.0,0.3628086787904373,0.0,290.4453143212096,0.0,0.0,1,idle,0,0.29370629370629375,0.026079680247139,0.078239040741417,2.733218049140271,1,1053549.7045865897,386.685314685315,1.9769039454055082,10,0,0,0,0
1049,54.588248,0,54.44913253717517,0.1391154628248321,0.0,0.0,0.0,0.0,1,idle,0,0.13326710760847071,0.01,0.03,1.0480259049342107,1,1053455.8177377,1162.3674253588713,1.9769039454055082,10,0,0,0,0
1050,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,1053419.8177377,1534.1290127493658,1.9769039454055082,10,0,0,0,0
1051,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.13911546282483225,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,1053383.8177377,1426.1290127493658,1.8304666161162113,10,0,0,0,0
1052,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,1053347.8177377,1318.1290127493658,1.6840292868269142,10,0,0,0,0
1053,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,1053311.8177377,1210.1290127493658,1.5375919575376173,10,0,0,0,0
1054,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,1053275.8177377,1102.1290127493658,1.3911546282483205,10,0,0,0,0
1055,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,1053239.8177377,994.1290127493656,1.2447172989590236,10,0,0,0,0
1056,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,1053203.8177377,886.1290127493656,1.0982799696697267,10,0,0,0,0
1057,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,1053167.8177377,778.1290127493656,0.9518426403804299,10,0,0,0,0
1058,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,1053131.8177377,670.1290127493656,0.805405311091133,10,0,0,0,0
1059,0.0,0,0.0,0.1391154628248321,0.1391154628248321,0.0,0.0,0.0,0,idle,0,0.0,0.01,0.03,1.0480259049342107,1,1053095.8177377,562.1290127493656,0.6589679818018361,10,0,0,0,0
1060,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,1053059.8177377,454.12901274936564,0.6589679818018361,10,0,0,0,0
1061,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,1053023.8177377,346.12901274936564,0.5125306525125393,10,0,0,0,0
1062,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,1052987.8177377,238.12901274936564,0.3660933232232423,10,0,0,0,0
1063,0.0,0,0.0,0.1391154628248321,0.1391154628248321,0.0,0.0,0.0,0,idle,0,0.0,0.01,0.03,1.0480259049342107,1,1052951.8177377,130.12901274936564,0.21965599393394536,10,0,0,0,0
1064,9.884791,0,9.745675537175169,0.1391154628248321,0.0,0.0,0.0,0.0,1,idle,0,0.0238530520140651,0.01,0.03,1.0480259049342107,1,1052915.8177377,22.129012749365643,0.21965599393394536,10,0,0,0,0
1065,32.613155,0,30.418181666849833,0.34523864739062304,0.0,0.0,1.84973468575954,0.0,1,charge,0,0.0744500949887933,0.024816698329597764,0.07445009498879329,2.600854272435601,1,1052879.8177377,0.0,0.21965599393394536,10,0,0,0,0
1066,26.013901999999998,0,25.874786537175165,0.1391154628248321,0.0,0.0,0.0,0.0,1,idle,0,0.0633298971189602,0.01,0.03,1.0480259049342107,1,1052790.4776237134,0.0,1.9769039454055082,10,0,0,0,0
1067,67.09179300000001,0,66.18604141365331,0.9057515863466972,0.0,0.0,0.0,0.0,1,idle,0,0.16199380765579482,0.06510790159158501,0.19532370477475502,6.823476748388842,1,1052754.4776237134,119.98762962825671,1.9769039454055082,10,0,0,0,0
1068,53.637832,0,53.49871653717517,0.1391154628248321,0.0,0.0,0.0,0.0,1,idle,0,0.1309409146014777,0.01,0.03,1.0480259049342107,1,1052520.0891779838,0.0,1.9769039454055082,10,0,0,0,0
1069,106.05376799999999,0,105.91465253717516,0.1391154628248321,0.0,0.0,0.0,0.0,1,idle,0,0.2592316670490301,0.01,0.03,1.0480259049342107,1,1052484.0891779838,363.3872925653197,1.9769039454055082,10,0,0,0,0
1070,75.103273,0,74.49573065416216,0.6075423458378325,0.0,0.0,0.0,0.0,1,idle,0,0.1823322078948025,0.043671805671438725,0.13101541701431618,4.576918365892056,1,1052448.0891779838,1188.621293941828,1.9769039454055082,10,0,0,0,0
1071,37.160856,0,37.02174053717517,0.1391154628248321,0.0,0.0,0.0,0.0,1,idle,0,0.09061265166441476,0.01,0.03,1.0480259049342107,1,1052290.8706775666,1373.3617411115788,1.9769039454055082,10,0,0,0,0
1072,18.417526000000002,0,18.27841053717517,0.1391154628248321,0.0,0.0,0.0,0.0,1,idle,0,0.044737368447631536,0.01,0.03,1.0480259049342107,1,1052254.8706775666,1591.567287103472,1.9769039454055082,10,0,0,0,0
1073,17.012535,0,16.873419537175167,0.1391154628248321,0.0,0.0,0.0,0.0,1,idle,0,0.04129857928679237,0.01,0.03,1.0480259049342107,1,1052218.8706775666,1644.6218135149454,1.9769039454055082,10,0,0,0,0
1074,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,1052182.8706775666,1685.296698947398,1.9769039454055082,10,0,0,0,0
1075,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.13911546282483225,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,1052146.8706775666,1577.296698947398,1.8304666161162113,10,0,0,0,0
1076,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,1052110.8706775666,1469.296698947398,1.6840292868269142,10,0,0,0,0
1077,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,1052074.8706775666,1361.296698947398,1.5375919575376173,10,0,0,0,0
1078,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,1052038.8706775666,1253.296698947398,1.3911546282483205,10,0,0,0,0
1079,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,1052002.8706775666,1145.296698947398,1.2447172989590236,10,0,0,0,0
1080,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,1051966.8706775666,1037.296698947398,1.0982799696697267,10,0,0,0,0
1081,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,1051930.8706775666,929.296698947398,0.9518426403804299,10,0,0,0,0
1082,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,1051894.8706775666,821.296698947398,0.805405311091133,10,0,0,0,0
1083,0.0,0,0.0,0.1391154628248321,0.1391154628248321,0.0,0.0,0.0,0,idle,0,0.0,0.01,0.03,1.0480259049342107,1,1051858.8706775666,713.296698947398,0.6589679818018361,10,0,0,0,0
1084,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,1051822.8706775666,605.296698947398,0.6589679818018361,10,0,0,0,0
1085,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,1051786.8706775666,497.296698947398,0.5125306525125393,10,0,0,0,0
1086,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,1051750.8706775666,389.296698947398,0.3660933232232423,10,0,0,0,0
1087,0.0,0,0.0,0.1391154628248321,0.1391154628248321,0.0,0.0,0.0,0,idle,0,0.0,0.01,0.03,1.0480259049342107,1,1051714.8706775666,281.296698947398,0.21965599393394536,10,0,0,0,0
1088,91.496649,0,91.35753353717517,0.1391154628248321,0.0,0.0,0.0,0.0,1,idle,0,0.22360235481126792,0.01,0.03,1.0480259049342107,1,1051678.8706775666,173.296698947398,0.21965599393394536,10,0,0,0,0
1089,12.991262,0,12.85214653717517,0.1391154628248321,0.0,0.0,0.0,0.0,1,idle,0,0.0314563027133658,0.01,0.03,1.0480259049342107,1,1051642.8706775666,870.2651762679625,0.21965599393394536,10,0,0,0,0
1090,64.862475,0,64.72335953717517,0.1391154628248321,0.0,0.0,0.0,0.0,1,idle,0,0.15841381704903015,0.01,0.03,1.0480259049342107,1,1051606.8706775666,875.5078660360793,0.21965599393394536,10,0,0,0,0
1091,324.612678,0,120.0,2.0867319423724813,0.0,202.52594605762755,0.0,0.0,1,idle,0,0.29370629370629375,0.15,0.45,15.720388574013159,1,1051570.8706775666,1337.797607412588,0.21965599393394536,10,0,0,0,0
1092,483.53217,0,120.0,2.0867319423724813,0.0,361.4454380576275,0.0,0.0,1,idle,0,0.29370629370629375,0.15,0.45,15.720388574013159,1,1051030.8706775666,775.1402647552454,0.21965599393394536,10,0,0,0,0
1093,288.97344300000003,0,120.0,1.6356701221359644,0.0,167.33777287786407,0.0,0.0,1,idle,0,0.29370629370629375,0.11757644254079264,0.3527293276223779,12.322315759275941,1,1050490.8706775666,212.48292209790293,0.21965599393394536,10,0,0,0,0
1094,496.013457,0,120.0,0.1391154628248321,0.0,375.8743415371752,0.0,0.0,1,idle,0,0.29370629370629375,0.01,0.03,1.0480259049342107,1,1050067.5954844197,0.0,0.21965599393394536,10,0,0,0,0
1095,570.5450699999999,0,120.0,2.0867319423724813,0.0,448.45833805762743,0.0,0.0,1,idle,0,0.29370629370629375,0.15,0.45,15.720388574013159,1,1050031.5954844197,949.3426573426575,0.21965599393394536,10,0,0,0,0
1096,391.57609499999995,0,120.0,1.1443392116362414,0.0,268.5820211026042,1.84973468575954,0.0,1,charge,0,0.29370629370629375,0.08225823272263715,0.24677469816791142,8.62087587874307,1,1049491.5954844197,386.685314685315,0.21965599393394536,10,0,0,0,0
1097,183.194785,0,120.0,0.1391154628248321,0.0,63.05566953717514,0.0,0.0,0,idle,0,0.29370629370629375,0.01,0.03,1.0480259049342107,1,1049195.4658466182,555.6390586234913,1.9769039454055082,10,0,0,0,0
1098,0.935635,0,0.7965195371751679,0.1391154628248321,0.0,0.0,0.0,0.0,1,idle,0,0.001949523342736425,0.01,0.03,1.0480259049342107,1,1049159.4658466182,1504.9817159661488,1.9769039454055082,10,0,0,0,0
1099,0.0,0,0.0,0.1391154628248321,0.0,0.0,0.0,0.1391154628248321,0,discharge,0,0.0,0.01,0.03,1.0480259049342107,1,1049123.4658466182,1404.0,1.9769039454055082,10,0,0,0,0
