hour,pv_kw,P_DAC,P_PEM,P_MeOH,P_grid,P_curt,P_ch,P_dis,CO2_prod_mol_s,H2_prod_mol_s,F_CO2_mol_s,F_H2_mol_s,MeOH_kg_h,CO2_storage_mol,H2_storage_mol,Battery_energy_kWh,n_ready,n_sat,n_ads,n_des,n_cool
51,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
52,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
53,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
54,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
55,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
56,50.207656,0,0,0,0,50.207656,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
57,256.2683,0,0,0,0,256.2683,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
58,121.454649,0,0,0,0,121.454649,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
59,113.252029,0,0,0,0,113.252029,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
60,342.2319,0,0,0,0,342.2319,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
61,608.877625,0,0,0,0,608.877625,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
62,564.579275,0,0,0,0,564.579275,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
63,428.768173,0,0,0,0,428.768173,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
64,269.143984,0,0,0,0,269.143984,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
65,54.667576,0,0,0,0,54.667576,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
66,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
67,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
68,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
69,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
70,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
71,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
72,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
73,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
74,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
75,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
76,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
77,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
78,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
79,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
80,86.495726,0,0,0,0,86.495726,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
81,343.4859,0,0,0,0,343.4859,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
82,527.14757,0,0,0,0,527.14757,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
83,632.721285,0,0,0,0,632.721285,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
84,617.786535,0,0,0,0,617.786535,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
85,617.87981,0,0,0,0,617.87981,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
86,561.607151,0,0,0,0,561.607151,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
87,449.207931,0,0,0,0,449.207931,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
88,273.448204,0,0,0,0,273.448204,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
89,49.903944,0,0,0,0,49.903944,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
90,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
91,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
92,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
93,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
94,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
95,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
96,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
97,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
98,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
100,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
101,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
102,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
103,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
104,78.824049,0,0,0,0,78.824049,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
105,323.279143,0,0,0,0,323.279143,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
106,508.869774,0,0,0,0,508.869774,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
107,621.188004,0,0,0,0,621.188004,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
108,643.70499,0,0,0,0,643.70499,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
109,129.190956,0,0,0,0,129.190956,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
110,47.231424,0,0,0,0,47.231424,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
111,70.907875,0,0,0,0,70.907875,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
112,19.920042,0,0,0,0,19.920042,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
113,1.809861,0,0,0,0,1.809861,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
114,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
115,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
116,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
117,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
118,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
119,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
120,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
121,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
122,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
123,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
124,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
125,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
126,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
127,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
128,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
129,7.261382,0,0,0,0,7.261382,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
130,16.968294,0,0,0,0,16.968294,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
131,25.273823,0,0,0,0,25.273823,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
132,159.656465,0,0,0,0,159.656465,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
133,63.468469,0,0,0,0,63.468469,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
134,60.186893,0,0,0,0,60.186893,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
135,17.133971,0,0,0,0,17.133971,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
136,7.404719,0,0,0,0,7.404719,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
137,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
138,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
139,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
140,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
141,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
142,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
143,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
144,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
145,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
146,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
147,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
148,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
149,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
150,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
151,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
152,11.291348,0,0,0,0,11.291348,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
153,69.027594,0,0,0,0,69.027594,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
154,530.998012,0,0,0,0,530.998012,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
155,675.672507,0,0,0,0,675.672507,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
156,746.964206,0,0,0,0,746.964206,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
157,743.925013,0,0,0,0,743.925013,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
158,676.214858,0,0,0,0,676.214858,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
159,533.547021,0,0,0,0,533.547021,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
160,338.566131,0,0,0,0,338.566131,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
161,85.576131,0,0,0,0,85.576131,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
162,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
163,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
164,0,0,0,0,0,0,0,0,0,0,-5.38959823272846e-15,-1.61687946981854e-14,0,500000,500000,0,10,0,0,0,0
165,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
166,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
167,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
168,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,10,0,0,0,0
