hour,pv_kw,P_DAC,P_PEM,P_MeOH,P_grid,P_curt,P_ch,P_dis,CO2_prod_mol_s,H2_prod_mol_s,F_CO2_mol_s,F_H2_mol_s,MeOH_kg_h,CO2_storage_mol,H2_storage_mol,Battery_energy_kWh,n_ready,n_sat,n_ads,n_des,n_cool
26,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,5386037.22,16137328.98375,5717.11042728526,10,0,0,0,0
27,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,5350130.3052,16029608.23935,5569.52001444315,10,0,0,0,0
28,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,5314223.3904,15921887.49495,5421.92960160105,10,0,0,0,0
29,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,5278316.4756,15814166.75055,5274.33918875894,10,0,0,0,0
30,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,5242409.5608,15706446.00615,5126.74877591684,10,0,0,0,0
31,0,0,0,140.210892199999,0,0,0,140.210892199999,0,0,9.974143,29.922429,1032.268536,5206502.646,15598725.26175,4979.15836307473,10,0,0,0,0
32,94.296789,0,0,140.2108922,0,0,0,45.9141032,0,0,9.974143,29.922429,1032.268536,5170595.7312,15491004.51735,4831.56795023263,10,0,0,0,0
33,367.670038,0,0,140.2108922,0,0,227.4591458,0,0,0,9.974143,29.922429,1032.268536,5134688.8164,15383283.77295,4783.23731528526,10,0,0,0,0
34,564.212493,0,0,140.2108922,0,0,424.0016008,0,0,0,9.974143,29.922429,1032.268536,5098781.9016,15275563.02855,4999.32350379526,10,0,0,0,0
35,695.647415,0,0,140.2108922,0,0,555.4365228,0,0,0,9.974143,29.922429,1032.268536,5062874.9868,15167842.28415,5402.12502455526,10,0,0,0,0
36,709.344833,0,0,140.2108922,0,0,569.1339408,0,0,0,9.974143,29.922429,1032.268536,5026968.072,15060121.53975,5929.78972121526,10,0,0,0,0
37,702.324907,0,0,140.2108922,0,0,562.1140148,0,0,0,9.974143,29.922429,1032.268536,4991061.1572,14952400.79535,6470.46696497526,10,0,0,0,0
38,631.629781,0,0,140.2108922,0,0,491.4188888,0,0,0,9.974143,29.922429,1032.268536,4955154.2424,14844680.05095,7004.47527903526,10,0,0,0,0
39,477.337405,0,0,140.2108922,0,0,337.1265128,0,0,0,9.974143,29.922429,1032.268536,4919247.3276,14736959.30655,7471.32322339526,10,0,0,0,0
40,278.930796,0,0,140.2108922,0,0,138.7199038,0,0,0,9.974143,29.922429,1032.268536,4883340.4128,14629238.56215,7791.59341055526,10,0,0,0,0
41,44.133485,0,0,140.2108922,0,0,0,96.0774071999999,0,0,9.974143,29.922429,1032.268536,4847433.498,14521517.81775,7923.37731916526,10,0,0,0,0
42,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,4811526.5832,14413797.07335,7822.24320632315,10,0,0,0,0
43,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,4775619.6684,14306076.32895,7674.65279348105,10,0,0,0,0
44,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,4739712.7536,14198355.58455,7527.06238063894,10,0,0,0,0
45,0,0,0,140.210892200001,0,0,0,140.210892200001,0,0,9.974143,29.922429,1032.268536,4703805.8388,14090634.84015,7379.47196779684,10,0,0,0,0
46,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,4667898.924,13982914.09575,7231.88155495473,10,0,0,0,0
47,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,4631992.0092,13875193.35135,7084.29114211263,10,0,0,0,0
48,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,4596085.0944,13767472.60695,6936.70072927052,10,0,0,0,0
49,0,0,0,140.210892200001,0,0,0,140.210892200001,0,0,9.974143,29.922429,1032.268536,4560178.1796,13659751.86255,6789.11031642842,10,0,0,0,0
50,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,4524271.2648,13552031.11815,6641.51990358631,10,0,0,0,0
51,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,4488364.35,13444310.37375,6493.92949074421,10,0,0,0,0
52,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,4452457.4352,13336589.62935,6346.3390779021,10,0,0,0,0
53,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,4416550.5204,13228868.88495,6198.74866505999,10,0,0,0,0
54,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,4380643.6056,13121148.14055,6051.15825221789,10,0,0,0,0
55,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,4344736.6908,13013427.39615,5903.56783937578,10,0,0,0,0
56,50.207656,0,0,140.2108922,0,0,0,90.0032361999997,0,0,9.974143,29.922429,1032.268536,4308829.776,12905706.65175,5755.97742653368,10,0,0,0,0
57,256.2683,0,0,140.2108922,0,0,116.0574078,0,0,0,9.974143,29.922429,1032.268536,4272922.8612,12797985.90735,5661.2371779021,10,0,0,0,0
58,121.454649,0,0,140.2108922,0,0,0,18.7562432,0,0,9.974143,29.922429,1032.268536,4237015.9464,12690265.16295,5771.4917153121,10,0,0,0,0
59,113.252029,0,0,140.2108922,0,0,0,26.9588632,0,0,9.974143,29.922429,1032.268536,4201109.0316,12582544.41855,5751.74830141736,10,0,0,0,0
60,342.2319,0,0,140.2108922,0,0,202.0210078,0,0,0,9.974143,29.922429,1032.268536,4165202.1168,12474823.67415,5723.37055068052,10,0,0,0,0
61,608.877625,0,0,140.2108922,0,0,468.6667328,0,0,0,9.974143,29.922429,1032.268536,4129295.202,12367102.92975,5915.29050809052,10,0,0,0,0
62,564.579275,0,0,140.2108922,0,0,424.3683828,0,0,0,9.974143,29.922429,1032.268536,4093388.2872,12259382.18535,6360.52390425052,10,0,0,0,0
63,428.768173,0,0,140.2108922,0,0,288.5572808,0,0,0,9.974143,29.922429,1032.268536,4057481.3724,12151661.44095,6763.67386791052,10,0,0,0,0
64,269.143984,0,0,140.2108922,0,0,128.9330918,0,0,0,9.974143,29.922429,1032.268536,4021574.4576,12043940.69655,7037.80328467052,10,0,0,0,0
65,54.667576,0,0,140.210892199999,0,0,0,85.5433161999991,0,0,9.974143,29.922429,1032.268536,3985667.5428,11936219.95215,7160.28972188052,10,0,0,0,0
66,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,3949760.628,11828499.20775,7070.24412588052,10,0,0,0,0
67,0,0,0,140.210892200001,0,0,0,140.210892200001,0,0,9.974143,29.922429,1032.268536,3913853.7132,11720778.46335,6922.65371303842,10,0,0,0,0
68,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,3877946.7984,11613057.71895,6775.06330019631,10,0,0,0,0
69,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,3842039.8836,11505336.97455,6627.47288735421,10,0,0,0,0
70,0,0,0,140.210892199999,0,0,0,140.210892199999,0,0,9.974143,29.922429,1032.268536,3806132.9688,11397616.23015,6479.8824745121,10,0,0,0,0
71,0,0,0,140.210892200001,0,0,0,140.210892200001,0,0,9.974143,29.922429,1032.268536,3770226.054,11289895.48575,6332.29206167,10,0,0,0,0
72,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,3734319.1392,11182174.74135,6184.70164882789,10,0,0,0,0
73,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,3698412.2244,11074453.99695,6037.11123598579,10,0,0,0,0
74,0,0,0,140.210892199999,0,0,0,140.210892199999,0,0,9.974143,29.922429,1032.268536,3662505.3096,10966733.25255,5889.52082314368,10,0,0,0,0
75,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,3626598.3948,10859012.50815,5741.93041030158,10,0,0,0,0
76,0,0,0,140.210892200001,0,0,0,140.210892200001,0,0,9.974143,29.922429,1032.268536,3590691.48,10751291.76375,5594.33999745947,10,0,0,0,0
77,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,3554784.5652,10643571.01935,5446.74958461736,10,0,0,0,0
78,0,0,0,140.210892199999,0,0,0,140.210892199999,0,0,9.974143,29.922429,1032.268536,3518877.6504,10535850.27495,5299.15917177526,10,0,0,0,0
79,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,3482970.7356,10428129.53055,5151.56875893315,10,0,0,0,0
80,86.495726,0,0,140.2108922,0,0,0,53.7151662,0,0,9.974143,29.922429,1032.268536,3447063.8208,10320408.78615,5003.97834609105,10,0,0,0,0
81,343.4859,0,0,140.2108922,0,0,203.2750078,0,0,0,9.974143,29.922429,1032.268536,3411156.906,10212688.04175,4947.43606588052,10,0,0,0,0
82,527.14757,0,0,140.2108922,0,0,386.9366778,0,0,0,9.974143,29.922429,1032.268536,3375249.9912,10104967.29735,5140.54732329052,10,0,0,0,0
83,632.721285,0,0,140.2108922,0,0,492.5103928,0,0,0,9.974143,29.922429,1032.268536,3339343.0764,9997246.55295,5508.13716720052,10,0,0,0,0
84,617.786535,0,0,140.2108922,0,0,477.5756428,0,0,0,9.974143,29.922429,1032.268536,3303436.1616,9889525.80855,5976.02204036052,10,0,0,0,0
85,617.87981,0,0,140.210892199999,0,0,477.668917800002,0,0,0,9.974143,29.922429,1032.268536,3267529.2468,9781805.06415,6429.71890102052,10,0,0,0,0
86,561.607151,0,0,140.2108922,0,0,421.3962588,0,0,0,9.974143,29.922429,1032.268536,3231622.332,9674084.31975,6883.50437293052,10,0,0,0,0
87,449.207931,0,0,140.2108922,0,0,308.9970388,0,0,0,9.974143,29.922429,1032.268536,3195715.4172,9566363.57535,7283.83081879052,10,0,0,0,0
88,273.448204,0,0,140.2108922,0,0,133.2373118,0,0,0,9.974143,29.922429,1032.268536,3159808.5024,9458642.83095,7577.37800565052,10,0,0,0,0
89,49.903944,0,0,140.2108922,0,0,0,90.3069482,0,0,9.974143,29.922429,1032.268536,3123901.5876,9350922.08655,7703.95345186052,10,0,0,0,0
90,0,0,0,140.210892199999,0,0,0,140.210892199999,0,0,9.974143,29.922429,1032.268536,3087994.6728,9243201.34215,7608.89350638684,10,0,0,0,0
91,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,3052087.758,9135480.59775,7461.30309354474,10,0,0,0,0
92,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,3016180.8432,9027759.85335,7313.71268070263,10,0,0,0,0
93,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,2980273.9284,8920039.10895,7166.12226786053,10,0,0,0,0
94,0,0,0,140.210892199999,0,0,0,140.210892199999,0,0,9.974143,29.922429,1032.268536,2944367.0136,8812318.36455,7018.53185501842,10,0,0,0,0
95,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,2908460.0988,8704597.62015,6870.94144217632,10,0,0,0,0
96,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,2872553.184,8596876.87575,6723.35102933421,10,0,0,0,0
97,0,0,0,140.210892200001,0,0,0,140.210892200001,0,0,9.974143,29.922429,1032.268536,2836646.2692,8489156.13135,6575.76061649211,10,0,0,0,0
98,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,2800739.3544,8381435.38695,6428.17020365,10,0,0,0,0
99,0,0,0,140.210892199999,0,0,0,140.210892199999,0,0,9.974143,29.922429,1032.268536,2764832.4396,8273714.64255,6280.57979080789,10,0,0,0,0
100,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,2728925.5248,8165993.89815,6132.98937796579,10,0,0,0,0
101,0,0,0,140.210892199999,0,0,0,140.210892199999,0,0,9.974143,29.922429,1032.268536,2693018.61,8058273.15375,5985.39896512368,10,0,0,0,0
102,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,2657111.6952,7950552.40935,5837.80855228158,10,0,0,0,0
103,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,2621204.7804,7842831.66495,5690.21813943947,10,0,0,0,0
104,78.824049,0,0,140.2108922,0,0,0,61.3868431999999,0,0,9.974143,29.922429,1032.268536,2585297.8656,7735110.92055,5542.62772659737,10,0,0,0,0
105,323.279143,0,0,140.2108922,0,0,183.0682508,0,0,0,9.974143,29.922429,1032.268536,2549390.9508,7627390.17615,5478.00999691316,10,0,0,0,0
106,508.869774,0,0,140.2108922,0,0,368.6588818,0,0,0,9.974143,29.922429,1032.268536,2513484.036,7519669.43175,5651.92483517316,10,0,0,0,0
107,621.188004,0,0,140.2108922,0,0,480.9771118,0,0,0,9.974143,29.922429,1032.268536,2477577.1212,7411948.68735,6002.15077288316,10,0,0,0,0
108,643.70499,0,0,140.2108922,0,0,503.4940978,0,0,0,9.974143,29.922429,1032.268536,2441670.2064,7304227.94295,6459.07902909316,10,0,0,0,0
109,129.190956,0,0,140.2108922,0,0,0,11.0199362,0,0,9.974143,29.922429,1032.268536,2405763.2916,7196507.19855,6937.39842200316,10,0,0,0,0
110,47.231424,0,0,140.2108922,0,0,0,92.9794682,0,0,9.974143,29.922429,1032.268536,2369856.3768,7088786.45415,6925.79848916105,10,0,0,0,0
111,70.907875,0,0,140.2108922,0,0,0,69.3030172,0,0,9.974143,29.922429,1032.268536,2333949.462,6981065.70975,6827.92536474,10,0,0,0,0
112,19.920042,0,0,140.210892200001,0,0,0,120.290850200001,0,0,9.974143,29.922429,1032.268536,2298042.5472,6873344.96535,6754.97482031895,10,0,0,0,0
113,1.809861,0,0,140.2108922,0,0,0,138.4010312,0,0,9.974143,29.922429,1032.268536,2262135.6324,6765624.22095,6628.35287274,10,0,0,0,0
114,0,0,0,140.210892199999,0,0,0,140.210892199999,0,0,9.974143,29.922429,1032.268536,2226228.7176,6657903.47655,6482.66757674,10,0,0,0,0
115,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,2190321.8028,6550182.73215,6335.0771638979,10,0,0,0,0
116,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,2154414.888,6442461.98775,6187.48675105579,10,0,0,0,0
117,0,0,0,140.210892199999,0,0,0,140.210892199999,0,0,9.974143,29.922429,1032.268536,2118507.9732,6334741.24335,6039.89633821369,10,0,0,0,0
118,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,2082601.0584,6227020.49895,5892.30592537158,10,0,0,0,0
119,0,0,0,140.210892200001,0,0,0,140.210892200001,0,0,9.974143,29.922429,1032.268536,2046694.1436,6119299.75455,5744.71551252948,10,0,0,0,0
120,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,2010787.2288,6011579.01015,5597.12509968737,10,0,0,0,0
121,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,1974880.314,5903858.26575,5449.53468684526,10,0,0,0,0
122,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,1938973.3992,5796137.52135,5301.94427400316,10,0,0,0,0
123,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,1903066.4844,5688416.77695,5154.35386116105,10,0,0,0,0
124,0,0,0,140.210892200001,0,0,0,140.210892200001,0,0,9.974143,29.922429,1032.268536,1867159.5696,5580696.03255,5006.76344831895,10,0,0,0,0
125,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,1831252.6548,5472975.28815,4859.17303547684,10,0,0,0,0
126,0,0,0,140.210892199999,0,0,0,140.210892199999,0,0,9.974143,29.922429,1032.268536,1795345.74,5365254.54375,4711.58262263474,10,0,0,0,0
127,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,1759438.8252,5257533.79935,4563.99220979263,10,0,0,0,0
128,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,1723531.9104,5149813.05495,4416.40179695053,10,0,0,0,0
129,7.261382,0,0,140.2108922,0,0,0,132.9495102,0,0,9.974143,29.922429,1032.268536,1687624.9956,5042092.31055,4268.81138410842,10,0,0,0,0
130,16.968294,0,0,140.2108922,0,0,0,123.2425982,0,0,9.974143,29.922429,1032.268536,1651718.0808,4934371.56615,4128.86453126632,10,0,0,0,0
131,25.273823,0,0,140.2108922,0,0,0,114.9370692,0,0,9.974143,29.922429,1032.268536,1615811.166,4826650.82175,3999.13548052948,10,0,0,0,0
132,159.656465,0,0,140.2108922,0,0,19.4455728,0,0,0,9.974143,29.922429,1032.268536,1579904.2512,4718930.07735,3878.1490918979,10,0,0,0,0
133,63.468469,0,0,140.2108922,0,0,0,76.7424232,0,0,9.974143,29.922429,1032.268536,1543997.3364,4611209.33295,3896.6223860579,10,0,0,0,0
134,60.186893,0,0,140.2108922,0,0,0,80.0239992,0,0,9.974143,29.922429,1032.268536,1508090.4216,4503488.58855,3815.84088795263,10,0,0,0,0
135,17.133971,0,0,140.2108922,0,0,0,123.0769212,0,0,9.974143,29.922429,1032.268536,1472183.5068,4395767.84415,3731.60509932105,10,0,0,0,0
136,7.404719,0,0,140.2108922,0,0,0,132.8061732,0,0,9.974143,29.922429,1032.268536,1436276.592,4288047.09975,3602.05044542632,10,0,0,0,0
137,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,1400369.6772,4180326.35535,3462.25447363684,10,0,0,0,0
138,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,1364462.7624,4072605.61095,3314.66406079474,10,0,0,0,0
139,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,1328555.8476,3964884.86655,3167.07364795263,10,0,0,0,0
140,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,1292648.9328,3857164.12215,3019.48323511053,10,0,0,0,0
141,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,1256742.018,3749443.37775,2871.89282226842,10,0,0,0,0
142,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,1220835.1032,3641722.63335,2724.30240942632,10,0,0,0,0
143,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,1184928.1884,3534001.88895,2576.71199658421,10,0,0,0,0
144,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,1149021.2736,3426281.14455,2429.12158374211,10,0,0,0,0
145,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,1113114.3588,3318560.40015,2281.5311709,10,0,0,0,0
146,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,1077207.444,3210839.65575,2133.9407580579,10,0,0,0,0
147,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,1041300.5292,3103118.91135,1986.35034521579,10,0,0,0,0
148,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,1005393.6144,2995398.16695,1838.75993237369,10,0,0,0,0
149,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,969486.6996,2887677.42255,1691.16951953158,10,0,0,0,0
150,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,933579.7848,2779956.67815,1543.57910668948,10,0,0,0,0
151,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,897672.87,2672235.93375,1395.98869384737,10,0,0,0,0
152,11.291348,0,0,140.2108922,0,0,0,128.9195442,0,0,9.974143,29.922429,1032.268536,861765.9552,2564515.18935,1248.39828100526,10,0,0,0,0
153,69.027594,0,0,140.2108922,0,0,0,71.1832982,0,0,9.974143,29.922429,1032.268536,825859.040399999,2456794.44495,1112.69349763684,10,0,0,0,0
154,530.998012,0,390.7871198,140.2108922,0,0,0,0,0,0.956471971538462,9.974143,29.922429,1032.268536,789952.125599999,2349073.70055,1037.7637100579,10,0,0,0,0
155,675.672507,0,535.4616148,140.2108922,0,0,0,0,0,1.31057038587413,9.974143,29.922429,1032.268536,754045.2108,2244796.25524754,1037.7637100579,10,0,0,0,0
156,746.964206,0,0,140.2108922,0,0,606.7533138,0,0,0,9.974143,29.922429,1032.268536,718138.296,2141793.56423668,1037.7637100579,10,0,0,0,0
157,743.925013,0,603.7141208,140.2108922,0,0,0,0,0,1.47762197398601,9.974143,29.922429,1032.268536,682231.381199999,2034072.81983669,1614.1793581679,10,0,0,0,0
158,676.214858,0,536.0039658,140.2108922,0,0,0,0,0,1.31189781839161,9.974143,29.922429,1032.268536,646324.466399999,1931671.51454304,1614.1793581679,10,0,0,0,0
159,533.547021,0,0,140.2108922,0,0,393.3361288,0,0,0,9.974143,29.922429,1032.268536,610417.551599999,1828673.60228924,1614.1793581679,10,0,0,0,0
160,338.566131,0,198.3552388,140.2108922,0,0,0,0,0,0.48548485020979,9.974143,29.922429,1032.268536,574510.636799999,1720952.85788925,1987.8486805279,10,0,0,0,0
161,85.576131,0,0,140.2108922,0,0,0,54.6347612000001,0,0,9.974143,29.922429,1032.268536,538603.721999999,1614979.85895,1987.8486805279,10,0,0,0,0
162,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,502696.807199999,1507259.11455,1930.33840558053,10,0,0,0,0
163,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,466789.892399999,1399538.37015,1782.74799273842,10,0,0,0,0
164,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,430882.9776,1291817.62575,1635.15757989632,10,0,0,0,0
165,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,394976.0628,1184096.88135,1487.56716705421,10,0,0,0,0
166,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,359069.148,1076376.13695,1339.97675421211,10,0,0,0,0
167,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,323162.2332,968655.39255,1192.38634137,10,0,0,0,0
168,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,287255.3184,860934.64815,1044.7959285279,10,0,0,0,0
