hour,pv_kw,P_DAC,P_PEM,P_MeOH,P_grid,P_curt,P_ch,P_dis,CO2_prod_mol_s,H2_prod_mol_s,F_CO2_mol_s,F_H2_mol_s,MeOH_kg_h,CO2_storage_mol,H2_storage_mol,Battery_energy_kWh,n_ready,n_sat,n_ads,n_des,n_cool
40,278.930796,0,3600,140.2108922,3461.2800962,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,4883340.4128,10336063.196442,0,10,0,0,0,0
41,44.133485,0,3600,140.2108922,3696.0774072,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,4847433.498,10260062.7317622,0,10,0,0,0,0
42,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,4811526.5832,10184062.2670825,0,10,0,0,0,0
43,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,4775619.6684,10108061.8024028,0,10,0,0,0,0
44,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,4739712.7536,10032061.3377231,0,10,0,0,0,0
45,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,4703805.8388,9956060.87304336,0,10,0,0,0,0
46,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,4667898.924,9880060.40836364,0,10,0,0,0,0
47,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,4631992.0092,9804059.94368391,0,10,0,0,0,0
48,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,4596085.0944,9728059.47900419,0,10,0,0,0,0
49,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,4560178.1796,9652059.01432448,0,10,0,0,0,0
50,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,4524271.2648,9576058.54964476,0,10,0,0,0,0
51,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,4488364.35,9500058.08496504,0,10,0,0,0,0
52,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,4452457.4352,9424057.62028531,0,10,0,0,0,0
53,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,4416550.5204,9348057.15560559,0,10,0,0,0,0
54,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,4380643.6056,9272056.69092587,0,10,0,0,0,0
55,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,4344736.6908,9196056.22624615,0,10,0,0,0,0
56,50.207656,0,3600,140.2108922,3690.0032362,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,4308829.776,9120055.76156643,0,10,0,0,0,0
57,256.2683,0,3600,140.2108922,3483.9425922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,4272922.8612,9044055.29688671,0,10,0,0,0,0
58,121.454649,0,3600,140.2108922,3618.7562432,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,4237015.9464,8968054.83220699,0,10,0,0,0,0
59,113.252029,0,3600,140.2108922,3626.9588632,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,4201109.0316,8892054.36752727,0,10,0,0,0,0
60,342.2319,0,3600,140.2108922,3397.9789922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,4165202.1168,8816053.90284755,0,10,0,0,0,0
61,608.877625,0,3600,140.2108922,3131.3332672,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,4129295.202,8740053.43816783,0,10,0,0,0,0
62,564.579275,0,3600,140.2108922,3175.6316172,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,4093388.2872,8664052.97348811,0,10,0,0,0,0
63,428.768173,0,3600,140.2108922,3311.4427192,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,4057481.3724,8588052.50880839,0,10,0,0,0,0
64,269.143984,0,3600,140.2108922,3471.0669082,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,4021574.4576,8512052.04412867,0,10,0,0,0,0
65,54.667576,0,3600,140.2108922,3685.5433162,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,3985667.5428,8436051.57944895,0,10,0,0,0,0
66,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,3949760.628,8360051.11476923,0,10,0,0,0,0
67,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,3913853.7132,8284050.65008951,0,10,0,0,0,0
68,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,3877946.7984,8208050.18540979,0,10,0,0,0,0
69,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,3842039.8836,8132049.72073007,0,10,0,0,0,0
70,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,3806132.9688,8056049.25605035,0,10,0,0,0,0
71,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,3770226.054,7980048.79137063,0,10,0,0,0,0
72,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,3734319.1392,7904048.32669091,0,10,0,0,0,0
73,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,3698412.2244,7828047.86201119,0,10,0,0,0,0
74,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,3662505.3096,7752047.39733147,0,10,0,0,0,0
75,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,3626598.3948,7676046.93265175,0,10,0,0,0,0
76,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,3590691.48,7600046.46797203,0,10,0,0,0,0
77,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,3554784.5652,7524046.00329231,0,10,0,0,0,0
78,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,3518877.6504,7448045.53861259,0,10,0,0,0,0
79,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,3482970.7356,7372045.07393287,0,10,0,0,0,0
80,86.495726,0,3600,140.2108922,3653.7151662,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,3447063.8208,7296044.60925315,0,10,0,0,0,0
81,343.4859,0,3600,140.2108922,3396.7249922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,3411156.906,7220044.14457343,0,10,0,0,0,0
82,527.14757,0,3600,140.2108922,3213.0633222,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,3375249.9912,7144043.67989371,0,10,0,0,0,0
83,632.721285,0,3600,140.2108922,3107.4896072,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,3339343.0764,7068043.21521399,0,10,0,0,0,0
84,617.786535,0,3600,140.2108922,3122.4243572,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,3303436.1616,6992042.75053426,0,10,0,0,0,0
85,617.87981,0,3600,140.2108922,3122.3310822,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,3267529.2468,6916042.28585454,0,10,0,0,0,0
86,561.607151,0,3600,140.2108922,3178.6037412,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,3231622.332,6840041.82117482,0,10,0,0,0,0
87,449.207931,0,3600,140.2108922,3291.0029612,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,3195715.4172,6764041.3564951,0,10,0,0,0,0
88,273.448204,0,3600,140.2108922,3466.7626882,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,3159808.5024,6688040.89181538,0,10,0,0,0,0
89,49.903944,0,3600,140.2108922,3690.3069482,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,3123901.5876,6612040.42713566,0,10,0,0,0,0
90,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,3087994.6728,6536039.96245594,0,10,0,0,0,0
91,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,3052087.758,6460039.49777622,0,10,0,0,0,0
92,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,3016180.8432,6384039.0330965,0,10,0,0,0,0
93,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,2980273.9284,6308038.56841678,0,10,0,0,0,0
94,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,2944367.0136,6232038.10373706,0,10,0,0,0,0
95,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,2908460.0988,6156037.63905734,0,10,0,0,0,0
96,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,2872553.184,6080037.17437762,0,10,0,0,0,0
97,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,2836646.2692,6004036.7096979,0,10,0,0,0,0
98,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,2800739.3544,5928036.24501818,0,10,0,0,0,0
99,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,2764832.4396,5852035.78033846,0,10,0,0,0,0
100,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,2728925.5248,5776035.31565874,0,10,0,0,0,0
101,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,2693018.61,5700034.85097902,0,10,0,0,0,0
102,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,2657111.6952,5624034.3862993,0,10,0,0,0,0
103,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,2621204.7804,5548033.92161958,0,10,0,0,0,0
104,78.824049,0,3600,140.2108922,3661.3868432,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,2585297.8656,5472033.45693986,0,10,0,0,0,0
105,323.279143,0,3600,140.2108922,3416.9317492,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,2549390.9508,5396032.99226014,0,10,0,0,0,0
106,508.869774,0,3600,140.210892199999,3231.3411182,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,2513484.036,5320032.52758042,0,10,0,0,0,0
107,621.188004,0,3600,140.2108922,3119.0228882,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,2477577.1212,5244032.0629007,0,10,0,0,0,0
108,643.70499,0,3600,140.2108922,3096.5059022,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,2441670.2064,5168031.59822098,0,10,0,0,0,0
109,129.190956,0,3600,140.2108922,3611.0199362,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,2405763.2916,5092031.13354126,0,10,0,0,0,0
110,47.231424,0,3600,140.2108922,3692.9794682,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,2369856.3768,5016030.66886154,0,10,0,0,0,0
111,70.907875,0,3600,140.2108922,3669.3030172,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,2333949.462,4940030.20418182,0,10,0,0,0,0
112,19.920042,0,3600,140.2108922,3720.2908502,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,2298042.5472,4864029.7395021,0,10,0,0,0,0
113,1.809861,0,3600,140.2108922,3738.4010312,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,2262135.6324,4788029.27482238,0,10,0,0,0,0
114,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,2226228.7176,4712028.81014266,0,10,0,0,0,0
115,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,2190321.8028,4636028.34546294,0,10,0,0,0,0
116,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,2154414.888,4560027.88078322,0,10,0,0,0,0
117,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,2118507.9732,4484027.4161035,0,10,0,0,0,0
118,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,2082601.0584,4408026.95142378,0,10,0,0,0,0
119,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,2046694.1436,4332026.48674406,0,10,0,0,0,0
120,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,2010787.2288,4256026.02206434,0,10,0,0,0,0
121,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,1974880.314,4180025.55738462,0,10,0,0,0,0
122,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,1938973.3992,4104025.09270489,0,10,0,0,0,0
123,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,1903066.4844,4028024.62802518,0,10,0,0,0,0
124,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,1867159.5696,3952024.16334545,0,10,0,0,0,0
125,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,1831252.6548,3876023.69866573,0,10,0,0,0,0
126,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,1795345.74,3800023.23398601,0,10,0,0,0,0
127,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,1759438.8252,3724022.76930629,0,10,0,0,0,0
128,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,1723531.9104,3648022.30462657,0,10,0,0,0,0
129,7.261382,0,3600,140.2108922,3732.9495102,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,1687624.9956,3572021.83994685,0,10,0,0,0,0
130,16.968294,0,3600,140.2108922,3723.2425982,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,1651718.0808,3496021.37526713,0,10,0,0,0,0
131,25.273823,0,3600,140.2108922,3714.9370692,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,1615811.166,3420020.91058741,0,10,0,0,0,0
132,159.656465,0,3600,140.2108922,3580.5544272,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,1579904.2512,3344020.44590769,0,10,0,0,0,0
133,63.468469,0,3600,140.2108922,3676.7424232,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,1543997.3364,3268019.98122797,0,10,0,0,0,0
134,60.186893,0,3600,140.2108922,3680.0239992,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,1508090.4216,3192019.51654825,0,10,0,0,0,0
135,17.133971,0,3600,140.2108922,3723.0769212,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,1472183.5068,3116019.05186853,0,10,0,0,0,0
136,7.404719,0,3600,140.2108922,3732.8061732,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,1436276.592,3040018.58718881,0,10,0,0,0,0
137,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,1400369.6772,2964018.12250909,0,10,0,0,0,0
138,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,1364462.7624,2888017.65782937,0,10,0,0,0,0
139,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,1328555.8476,2812017.19314965,0,10,0,0,0,0
140,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,1292648.9328,2736016.72846993,0,10,0,0,0,0
141,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,1256742.018,2660016.26379021,0,10,0,0,0,0
142,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,1220835.1032,2584015.79911049,0,10,0,0,0,0
143,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,1184928.1884,2508015.33443077,0,10,0,0,0,0
144,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,1149021.2736,2432014.86975105,0,10,0,0,0,0
145,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,1113114.3588,2356014.40507133,0,10,0,0,0,0
146,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,1077207.444,2280013.94039161,0,10,0,0,0,0
147,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,1041300.5292,2204013.47571189,0,10,0,0,0,0
148,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,1005393.6144,2128013.01103217,0,10,0,0,0,0
149,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,969486.6996,2052012.54635245,0,10,0,0,0,0
150,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,933579.7848,1976012.08167273,0,10,0,0,0,0
151,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,897672.87,1900011.61699301,0,10,0,0,0,0
152,11.291348,0,3600,140.2108922,3728.9195442,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,861765.9552,1824011.15231329,0,10,0,0,0,0
153,69.027594,0,3600,140.2108922,3671.1832982,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,825859.0404,1748010.68763357,0,10,0,0,0,0
154,530.998012,0,3600,140.2108922,3209.2128802,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,789952.1256,1672010.22295385,0,10,0,0,0,0
155,675.672507,0,3600,140.2108922,3064.5383852,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,754045.2108,1596009.75827413,0,10,0,0,0,0
156,746.964206,0,3600,140.2108922,2993.2466862,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,718138.296,1520009.29359441,0,10,0,0,0,0
157,743.925013,0,3600,140.2108922,2996.2858792,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,682231.3812,1444008.82891469,0,10,0,0,0,0
158,676.214858,0,3600,140.2108922,3063.9960342,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,646324.4664,1368008.36423497,0,10,0,0,0,0
159,533.547021,0,3600,140.2108922,3206.6638712,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,610417.5516,1292007.89955525,0,10,0,0,0,0
160,338.566131,0,3600,140.2108922,3401.6447612,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,574510.6368,1216007.43487552,0,10,0,0,0,0
161,85.576131,0,3600,140.2108922,3654.6347612,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,538603.722,1140006.9701958,0,10,0,0,0,0
162,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,502696.8072,1064006.50551608,0,10,0,0,0,0
163,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,466789.8924,988006.040836364,0,10,0,0,0,0
164,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,430882.9776,912005.576156643,0,10,0,0,0,0
165,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,394976.0628,836005.111476923,0,10,0,0,0,0
166,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,359069.148,760004.646797203,0,10,0,0,0,0
167,0,0,3600,140.2108922,3740.2108922,0,0,0,0,8.81118881118881,9.974143,29.922429,1032.268536,323162.2332,684004.182117482,0,10,0,0,0,0
