hour,pv_kw,P_DAC,P_PEM,P_MeOH,P_grid,P_curt,P_ch,P_dis,CO2_prod_mol_s,H2_prod_mol_s,F_CO2_mol_s,F_H2_mol_s,MeOH_kg_h,CO2_storage_mol,H2_storage_mol,Battery_energy_kWh,n_ready,n_sat,n_ads,n_des,n_cool
28,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2793607.30772534,4336.02471440837,1.07997530350856,10,0,0,0,0
29,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2793571.30772534,4228.02471440837,0.933537974219268,10,0,0,0,0
30,0,0,0,2.08673194237248,2.08673194237248,0,0,0,0,0,0.15,0.45,15.7203885740132,2793535.30772534,4120.02471440837,0.787100644929971,10,0,0,0,0
31,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2792995.30772534,2500.02471440837,0.787100644929971,10,0,0,0,0
32,94.296789,0,92.2100570576275,2.08673194237248,0,0,0,0,0,0.225688950840347,0.15,0.45,15.7203885740132,2792959.30772534,2392.02471440837,0.640663315640674,10,0,0,0,0
33,367.670038,0,365.583306057628,2.08673194237248,0,0,0,0,0,0.894784315525662,0.15,0.45,15.7203885740132,2792419.30772534,1584.50493743362,0.640663315640674,10,0,0,0,0
34,564.212493,0,411.194482057628,2.08673194237248,0,150.931279,0,0,0,1.00642006098021,0.15,0.45,15.7203885740132,2791879.30772534,3185.728473326,0.640663315640674,10,0,0,0,0
35,695.647415,0,411.194482057628,2.08673194237248,0,282.366201,0,0,0,1.00642006098021,0.15,0.45,15.7203885740132,2791339.30772534,5188.84069285475,0.640663315640674,10,0,0,0,0
36,709.344833,0,411.194482057628,2.08673194237248,0,296.063619,0,0,0,1.00642006098021,0.15,0.45,15.7203885740132,2790799.30772534,7191.95291238349,0.640663315640674,10,0,0,0,0
37,702.324907,0,411.194482057628,2.08673194237248,0,289.043693,0,0,0,1.00642006098021,0.15,0.45,15.7203885740132,2790259.30772534,9195.06513191224,0.640663315640674,10,0,0,0,0
38,631.629781,0,411.194482057628,2.08673194237248,0,212.953507499868,5.39505950013199,0,0,1.00642006098021,0.15,0.45,15.7203885740132,2789719.30772534,11198.177351441,0.640663315640674,10,0,0,0,0
39,477.337405,0,411.194482057628,2.08673194237248,0,64.0561910000001,0,0,0,1.00642006098021,0.15,0.45,15.7203885740132,2789179.30772534,13201.2895709697,5.76596984076606,10,0,0,0,0
40,278.930796,0,276.844064057628,2.08673194237248,0,0,0,0,0,0.677590366574613,0.15,0.45,15.7203885740132,2788639.30772534,15204.4017904985,5.76596984076606,10,0,0,0,0
41,44.133485,0,42.0467530576275,2.08673194237248,0,0,0,0,0,0.10291163335783,0.15,0.45,15.7203885740132,2788099.30772534,16023.7271101671,5.76596984076606,10,0,0,0,0
42,0,0,0,1.53027009107315,0,0,0,1.53027009107315,0,0,0.11,0.33,11.5282849542763,2787559.30772534,14774.2089902553,5.76596984076606,10,0,0,0,0
43,0,0,0,2.08673194237248,2.08673194237248,0,0,0,0,0,0.15,0.45,15.7203885740132,2787163.30772534,13586.2089902553,4.1551592185838,10,0,0,0,0
44,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2786623.30772534,11966.2089902553,4.1551592185838,10,0,0,0,0
45,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2786587.30772534,11858.2089902553,4.0087218892945,10,0,0,0,0
46,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2786551.30772534,11750.2089902553,3.86228456000521,10,0,0,0,0
47,0,0,0,2.08673194237248,2.08673194237248,0,0,0,0,0,0.15,0.45,15.7203885740132,2786515.30772534,11642.2089902553,3.71584723071591,10,0,0,0,0
48,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2785975.30772534,10022.2089902553,3.71584723071591,10,0,0,0,0
49,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2785939.30772534,9914.20899025527,3.56940990142661,10,0,0,0,0
50,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2785903.30772534,9806.20899025527,3.42297257213732,10,0,0,0,0
51,0,0,0,2.08673194237248,2.08673194237248,0,0,0,0,0,0.15,0.45,15.7203885740132,2785867.30772534,9698.20899025527,3.27653524284802,10,0,0,0,0
52,0,0,0,2.08673194237248,0,0,0,2.08673194237248,0,0,0.15,0.45,15.7203885740132,2785327.30772534,8078.20899025527,3.27653524284802,10,0,0,0,0
53,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2784787.30772534,6458.20899025527,1.07997530350856,10,0,0,0,0
54,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2784751.30772534,6350.20899025527,0.933537974219268,10,0,0,0,0
55,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2784715.30772534,6242.20899025527,0.787100644929971,10,0,0,0,0
56,50.207656,0,48.1209240576275,2.08673194237248,0,0,0,0,0,0.117778485455732,0.15,0.45,15.7203885740132,2784679.30772534,6134.20899025527,0.640663315640674,10,0,0,0,0
57,256.2683,0,254.181568057628,2.08673194237248,0,0,0,0,0,0.622122719022165,0.15,0.45,15.7203885740132,2784139.30772534,4938.21153789591,0.640663315640674,10,0,0,0,0
58,121.454649,0,119.367917057628,2.08673194237248,0,0,0,0,0,0.292159237553634,0.15,0.45,15.7203885740132,2783599.30772534,5557.8533263757,0.640663315640674,10,0,0,0,0
59,113.252029,0,111.165297057628,2.08673194237248,0,0,0,0,0,0.272082894896291,0.15,0.45,15.7203885740132,2783059.30772534,4989.62658156878,0.640663315640674,10,0,0,0,0
60,342.2319,0,340.145168057628,2.08673194237248,0,0,0,0,0,0.832523138602585,0.15,0.45,15.7203885740132,2782519.30772534,4349.12500319543,0.640663315640674,10,0,0,0,0
61,608.877625,0,411.194482057628,2.08673194237248,0,195.596411,0,0,0,1.00642006098021,0.15,0.45,15.7203885740132,2781979.30772534,5726.20830216474,0.640663315640674,10,0,0,0,0
62,564.579275,0,411.194482057628,2.08673194237248,0,145.903001499868,5.39505950013199,0,0,1.00642006098021,0.15,0.45,15.7203885740132,2781439.30772534,7729.32052169348,0.640663315640674,10,0,0,0,0
63,428.768173,0,411.194482057628,2.08673194237248,0,15.486959,0,0,0,1.00642006098021,0.15,0.45,15.7203885740132,2780899.30772534,9732.43274122223,5.76596984076606,10,0,0,0,0
64,269.143984,0,267.057252057628,2.08673194237248,0,0,0,0,0,0.653636630910277,0.15,0.45,15.7203885740132,2780359.30772534,11735.544960751,5.76596984076606,10,0,0,0,0
65,54.667576,0,52.5808440576275,2.08673194237248,0,0,0,0,0,0.12869437356762,0.15,0.45,15.7203885740132,2779819.30772534,12468.636832028,5.76596984076606,10,0,0,0,0
66,0,0,0,2.08673194237248,0.695577314124162,0,0,1.39115462824832,0,0,0.15,0.45,15.7203885740132,2779279.30772534,11311.9365768714,5.76596984076606,10,0,0,0,0
67,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2778739.30772534,9691.93657687141,4.3015965478731,10,0,0,0,0
68,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2778703.30772534,9583.93657687141,4.1551592185838,10,0,0,0,0
69,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2778667.30772534,9475.93657687141,4.0087218892945,10,0,0,0,0
70,0,0,0,2.08673194237248,0,0,0,2.08673194237248,0,0,0.15,0.45,15.7203885740132,2778631.30772534,9367.93657687141,3.86228456000521,10,0,0,0,0
71,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2778091.30772534,7747.93657687141,1.66572462066575,10,0,0,0,0
72,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2778055.30772534,7639.93657687141,1.51928729137646,10,0,0,0,0
73,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2778019.30772534,7531.93657687141,1.37284996208716,10,0,0,0,0
74,0,0,0,2.08673194237248,2.08673194237248,0,0,0,0,0,0.15,0.45,15.7203885740132,2777983.30772534,7423.93657687141,1.22641263279786,10,0,0,0,0
75,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2777443.30772534,5803.93657687141,1.22641263279786,10,0,0,0,0
76,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2777407.30772534,5695.93657687141,1.07997530350856,10,0,0,0,0
77,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2777371.30772534,5587.93657687141,0.933537974219268,10,0,0,0,0
78,0,0,0,2.08673194237248,2.08673194237248,0,0,0,0,0,0.15,0.45,15.7203885740132,2777335.30772534,5479.93657687141,0.787100644929971,10,0,0,0,0
79,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2776795.30772534,3859.9365768714,0.787100644929971,10,0,0,0,0
80,86.495726,0,84.4089940576275,2.08673194237248,0,0,0,0,0,0.206595440001186,0.15,0.45,15.7203885740132,2776759.30772534,3751.9365768714,0.640663315640674,10,0,0,0,0
81,343.4859,0,341.399168057628,2.08673194237248,0,0,0,0,0,0.835592369371816,0.15,0.45,15.7203885740132,2776219.30772534,2875.68016087568,0.640663315640674,10,0,0,0,0
82,527.14757,0,411.194482057628,2.08673194237248,0,113.866356,0,0,0,1.00642006098021,0.15,0.45,15.7203885740132,2775679.30772534,4263.81269061421,0.640663315640674,10,0,0,0,0
83,632.721285,0,411.194482057628,2.08673194237248,0,219.440071,0,0,0,1.00642006098021,0.15,0.45,15.7203885740132,2775139.30772534,6266.92491014296,0.640663315640674,10,0,0,0,0
84,617.786535,0,411.194482057628,2.08673194237248,0,204.505321,0,0,0,1.00642006098021,0.15,0.45,15.7203885740132,2774599.30772534,8270.0371296717,0.640663315640674,10,0,0,0,0
85,617.87981,0,411.194482057628,2.08673194237248,0,199.203536499868,5.39505950013199,0,0,1.00642006098021,0.15,0.45,15.7203885740132,2774059.30772534,10273.1493492005,0.640663315640674,10,0,0,0,0
86,561.607151,0,411.194482057628,2.08673194237248,0,153.194978198869,0,4.86904119886912,0,1.00642006098021,0.15,0.45,15.7203885740132,2773519.30772534,12276.2615687292,5.76596984076606,10,0,0,0,0
87,449.207931,0,411.194482057628,2.08673194237248,0,30.531657499868,5.39505950013199,0,0,1.00642006098021,0.15,0.45,15.7203885740132,2772979.30772534,14279.3737882579,0.640663315640674,10,0,0,0,0
88,273.448204,0,271.361472057628,2.08673194237248,0,0,0,0,0,0.664171435106082,0.15,0.45,15.7203885740132,2772439.30772534,16282.4860077867,5.76596984076606,10,0,0,0,0
89,49.903944,0,47.8172120576275,2.08673194237248,0,0,0,0,0,0.117035134406781,0.15,0.45,15.7203885740132,2771899.30772534,17053.5031741686,5.76596984076606,10,0,0,0,0
90,0,0,0,0.835848350437281,0,0,0,0.83584835043728,0,0,0.0600830657832583,0.180249197349775,6.2968609388721,2771359.30772534,15854.829658033,5.76596984076606,10,0,0,0,0
91,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2771143.00868852,15205.9325475738,4.88612947188472,10,0,0,0,0
92,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2771107.00868852,15097.9325475738,4.73969214259542,10,0,0,0,0
93,0,0,0,2.08673194237248,0,0,0,2.08673194237248,0,0,0.15,0.45,15.7203885740132,2771071.00868852,14989.9325475738,4.59325481330612,10,0,0,0,0
94,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2770531.00868852,13369.9325475738,2.39669487396667,10,0,0,0,0
95,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2770495.00868852,13261.9325475738,2.25025754467737,10,0,0,0,0
96,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2770459.00868852,13153.9325475738,2.10382021538808,10,0,0,0,0
97,0,0,0,2.08673194237248,1.67054112738627,0,0,0.416190814986208,0,0,0.15,0.45,15.7203885740132,2770423.00868852,13045.9325475738,1.95738288609878,10,0,0,0,0
98,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2769883.00868852,11425.9325475738,1.51928729137646,10,0,0,0,0
99,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2769847.00868852,11317.9325475738,1.37284996208716,10,0,0,0,0
100,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2769811.00868852,11209.9325475738,1.22641263279786,10,0,0,0,0
101,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2769775.00868852,11101.9325475738,1.07997530350856,10,0,0,0,0
102,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2769739.00868852,10993.9325475738,0.933537974219268,10,0,0,0,0
103,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2769703.00868852,10885.9325475738,0.787100644929971,10,0,0,0,0
104,78.824049,0,76.7373170576275,2.08673194237248,0,0,0,0,0,0.187818608183004,0.15,0.45,15.7203885740132,2769667.00868852,10777.9325475738,0.640663315640674,10,0,0,0,0
105,323.279143,0,321.192411057628,2.08673194237248,0,0,0,0,0,0.786135271819368,0.15,0.45,15.7203885740132,2769127.00868852,9834.07953703262,0.640663315640674,10,0,0,0,0
106,508.869774,0,411.194482057628,2.08673194237248,0,95.58856,0,0,0,1.00642006098021,0.15,0.45,15.7203885740132,2768587.00868852,11044.1665155823,0.640663315640674,10,0,0,0,0
107,621.188004,0,411.194482057628,2.08673194237248,0,202.511730499868,5.39505950013199,0,0,1.00642006098021,0.15,0.45,15.7203885740132,2768047.00868852,13047.2787351111,0.640663315640674,10,0,0,0,0
108,643.70499,0,411.194482057628,2.08673194237248,0,230.423776,0,0,0,1.00642006098021,0.15,0.45,15.7203885740132,2767507.00868852,15050.3909546398,5.76596984076606,10,0,0,0,0
109,129.190956,0,127.104224057628,2.08673194237248,0,0,0,0,0,0.311094254686501,0.15,0.45,15.7203885740132,2766967.00868852,17053.5031741686,5.76596984076606,10,0,0,0,0
110,47.231424,0,45.1446920576275,2.08673194237248,0,0,0,0,0,0.110494001539648,0.15,0.45,15.7203885740132,2766427.00868852,16553.44249104,5.76596984076606,10,0,0,0,0
111,70.907875,0,68.8211430576275,2.08673194237248,0,0,0,0,0,0.168443357134053,0.15,0.45,15.7203885740132,2765887.00868852,15331.2208965827,5.76596984076606,10,0,0,0,0
112,19.920042,0,17.8333100576275,2.08673194237248,0,0,0,0,0,0.0436479616795079,0.15,0.45,15.7203885740132,2765347.00868852,14317.6169822653,5.76596984076606,10,0,0,0,0
113,1.809861,0,1.67074553717517,0.139115462824832,0,0,0,0,0,0.00408923732875041,0.01,0.03,1.04802590493421,2764807.00868852,12854.7496443115,5.76596984076606,10,0,0,0,0
114,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2764771.00868852,12761.470898695,5.76596984076606,10,0,0,0,0
115,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2764735.00868852,12653.470898695,5.61953251147677,10,0,0,0,0
116,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2764699.00868852,12545.470898695,5.47309518218747,10,0,0,0,0
117,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2764663.00868852,12437.470898695,5.32665785289817,10,0,0,0,0
118,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2764627.00868852,12329.470898695,5.18022052360888,10,0,0,0,0
119,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2764591.00868852,12221.470898695,5.03378319431958,10,0,0,0,0
120,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2764555.00868852,12113.470898695,4.88734586503028,10,0,0,0,0
121,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2764519.00868852,12005.470898695,4.74090853574099,10,0,0,0,0
122,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2764483.00868852,11897.470898695,4.59447120645169,10,0,0,0,0
123,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2764447.00868852,11789.470898695,4.44803387716239,10,0,0,0,0
124,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2764411.00868852,11681.470898695,4.3015965478731,10,0,0,0,0
125,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2764375.00868852,11573.470898695,4.1551592185838,10,0,0,0,0
126,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2764339.00868852,11465.470898695,4.0087218892945,10,0,0,0,0
127,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2764303.00868852,11357.470898695,3.86228456000521,10,0,0,0,0
128,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2764267.00868852,11249.470898695,3.71584723071591,10,0,0,0,0
129,7.261382,0,5.17465005762752,2.08673194237248,0,0,0,0,0,0.0126652274137736,0.15,0.45,15.7203885740132,2764231.00868852,11141.470898695,3.56940990142661,10,0,0,0,0
130,16.968294,0,14.8815620576275,2.08673194237248,0,0,0,0,0,0.0364234036375499,0.15,0.45,15.7203885740132,2763691.00868852,9567.06571738463,3.56940990142661,10,0,0,0,0
131,25.273823,0,23.1870910576275,2.08673194237248,0,0,0,0,0,0.0567516214697177,0.15,0.45,15.7203885740132,2763151.00868852,8078.18997047981,3.56940990142661,10,0,0,0,0
132,159.656465,0,159.517349537175,0.139115462824832,0,0,0,0,0,0.390427079286792,0.01,0.03,1.04802590493421,2762611.00868852,6662.49580777079,3.56940990142661,10,0,0,0,0
133,63.468469,0,61.3817370576275,2.08673194237248,0,0,0,0,0,0.150235020770417,0.15,0.45,15.7203885740132,2762575.00868852,7960.03329320324,3.56940990142661,10,0,0,0,0
134,60.186893,0,58.1001610576275,2.08673194237248,0,0,0,0,0,0.142203191399788,0.15,0.45,15.7203885740132,2762035.00868852,6880.87936797674,3.56940990142661,10,0,0,0,0
135,17.133971,0,15.0472390576275,2.08673194237248,0,0,0,0,0,0.036828906784403,0.15,0.45,15.7203885740132,2761495.00868852,5772.81085701598,3.56940990142661,10,0,0,0,0
136,7.404719,0,5.31798705762752,2.08673194237248,0,0,0,0,0,0.0130160522389485,0.15,0.45,15.7203885740132,2760955.00868852,4285.39492143983,3.56940990142661,10,0,0,0,0
137,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2760415.00868852,2712.25270950004,3.56940990142661,10,0,0,0,0
138,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2760379.00868852,2604.25270950004,3.42297257213731,10,0,0,0,0
139,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2760343.00868852,2496.25270950004,3.27653524284802,10,0,0,0,0
140,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2760307.00868852,2388.25270950004,3.13009791355872,10,0,0,0,0
141,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2760271.00868852,2280.25270950004,2.98366058426942,10,0,0,0,0
142,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2760235.00868852,2172.25270950004,2.83722325498013,10,0,0,0,0
143,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2760199.00868852,2064.25270950004,2.69078592569083,10,0,0,0,0
144,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2760163.00868852,1956.25270950004,2.54434859640153,10,0,0,0,0
145,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2760127.00868852,1848.25270950004,2.39791126711224,10,0,0,0,0
146,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2760091.00868852,1740.25270950004,2.25147393782294,10,0,0,0,0
147,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2760055.00868852,1632.25270950004,2.10503660853364,10,0,0,0,0
148,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2760019.00868852,1524.25270950004,1.95859927924435,10,0,0,0,0
149,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2759983.00868852,1416.25270950004,1.81216194995505,10,0,0,0,0
150,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2759947.00868852,1308.25270950004,1.66572462066575,10,0,0,0,0
151,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2759911.00868852,1200.25270950004,1.51928729137646,10,0,0,0,0
152,11.291348,0,10.4612553010423,1.52567001308183,0,0,0,0.695577314124161,0,0.0256044710165372,0.109669333811072,0.329008001433216,11.4936302810881,2759875.00868852,1092.25270950004,1.37284996208716,10,0,0,0,0
153,69.027594,0,68.2529404360672,0.774653563932801,0,0,0,0,0,0.167052651416948,0.0556842171389826,0.167052651416948,5.83585020576353,2759480.1990868,0,0.640663315640674,10,0,0,0,0
154,530.998012,0,411.194482057628,2.08673194237248,0,117.716798,0,0,0,1.00642006098021,0.15,0.45,15.7203885740132,2759279.7359051,0,0.640663315640674,10,0,0,0,0
