hour,pv_kw,P_DAC,P_PEM,P_MeOH,P_grid,P_curt,P_ch,P_dis,CO2_prod_mol_s,H2_prod_mol_s,F_CO2_mol_s,F_H2_mol_s,MeOH_kg_h,CO2_storage_mol,H2_storage_mol,Battery_energy_kWh,n_ready,n_sat,n_ads,n_des,n_cool
35,695.647415,0,120,0.139115462824832,0,577.177685091073,0,1.66938555389798,0,0.293706293706294,0.01,0.03,1.04802590493421,1158801.53572077,0,1.97690394540551,10,0,0,0,0
36,709.344833,0,120,2.08673194237248,0,587.258101057628,0,0,0,0.293706293706294,0.15,0.45,15.7203885740132,1158765.53572077,949.342657342658,0.219655993933945,10,0,0,0,0
37,702.324907,0,120,1.8600612931544,0,580.464845706846,0,0,0,0.293706293706294,0.133706293706294,0.401118881118881,14.0127659456938,1158225.53572077,386.685314685315,0.219655993933945,10,0,0,0,0
38,631.629781,0,120,0.139115462824832,0,509.640930851416,1.84973468575954,0,0,0.293706293706294,0.01,0.03,1.04802590493421,1157744.19306343,0,0.219655993933945,10,0,0,0,0
39,477.337405,0,120,2.08673194237248,0,356.920058611526,0,1.66938555389798,0,0.293706293706294,0.15,0.45,15.7203885740132,1157708.19306343,949.342657342658,1.97690394540551,10,0,0,0,0
40,278.930796,0,120,0.272654287366483,0,156.808407026874,1.84973468575954,0,0,0.293706293706294,0.0195991359860404,0.0587974079581212,2.05404022276986,1157168.19306343,386.685314685315,0.219655993933945,10,0,0,0,0
41,44.133485,0,43.9943695371752,0.139115462824832,0,0,0,0,0,0.10767852683924,0.01,0.03,1.04802590493421,1157097.63617388,1232.35730337874,1.97690394540551,10,0,0,0,0
42,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1157061.63617388,1512,1.97690394540551,10,0,0,0,0
43,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1157025.63617388,1404,1.83046661611621,10,0,0,0,0
44,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1156989.63617388,1296,1.68402928682691,10,0,0,0,0
45,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1156953.63617388,1188,1.53759195753762,10,0,0,0,0
46,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1156917.63617388,1080,1.39115462824832,10,0,0,0,0
47,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1156881.63617388,972,1.24471729895902,10,0,0,0,0
48,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1156845.63617388,864,1.09827996966973,10,0,0,0,0
49,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1156809.63617388,756,0.95184264038043,10,0,0,0,0
50,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1156773.63617388,648,0.805405311091133,10,0,0,0,0
51,0,0,0,0.139115462824832,0.139115462824832,0,0,0,0,0,0.01,0.03,1.04802590493421,1156737.63617388,540,0.658967981801836,10,0,0,0,0
52,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1156701.63617388,432,0.658967981801836,10,0,0,0,0
53,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1156665.63617388,324,0.512530652512539,10,0,0,0,0
54,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1156629.63617388,216,0.366093323223242,10,0,0,0,0
55,0,0,0,0.139115462824832,0.139115462824832,0,0,0,0,0,0.01,0.03,1.04802590493421,1156593.63617388,108,0.219655993933945,10,0,0,0,0
56,50.207656,0,50.0685405371752,0.139115462824832,0,0,0,0,0,0.122545378937142,0.01,0.03,1.04802590493421,1156557.63617388,0,0.219655993933945,10,0,0,0,0
57,256.2683,0,120,1.7911193402219,0,133.727331907664,0.749848752113776,0,0,0.293706293706294,0.128750557547812,0.386251672643436,13.493391958483,1156521.63617388,333.163364173711,0.219655993933945,10,0,0,0,0
58,121.454649,0,120,0.354763066354239,0,0,1.09988593364576,0,0,0.293706293706294,0.0255013396175047,0.0765040188525141,2.672606452967,1156058.13416671,0,0.932012308442032,10,0,0,0,0
59,113.252029,0,114.782299091073,0.139115462824832,0,0,0,1.66938555389798,0,0.280935697076053,0.01,0.03,1.04802590493421,1155966.32934408,781.928189473607,1.97690394540551,10,0,0,0,0
60,342.2319,0,120,2.08673194237248,0,220.145168057628,0,0,0,0.293706293706294,0.15,0.45,15.7203885740132,1155930.32934408,1685.2966989474,0.219655993933945,10,0,0,0,0
61,608.877625,0,120,2.08673194237248,0,484.941158371868,1.84973468575954,0,0,0.293706293706294,0.15,0.45,15.7203885740132,1155390.32934408,1122.63935629006,0.219655993933945,10,0,0,0,0
62,564.579275,0,120,0.139115462824832,0,446.109545091073,0,1.66938555389798,0,0.293706293706294,0.01,0.03,1.04802590493421,1154850.32934408,559.982013632713,1.97690394540551,10,0,0,0,0
63,428.768173,0,120,2.08673194237248,0,304.831706371868,1.84973468575954,0,0,0.293706293706294,0.15,0.45,15.7203885740132,1154814.32934408,1509.32467097537,0.219655993933945,10,0,0,0,0
64,269.143984,0,120,1.11352981712514,0,148.030454182875,0,0,0,0.293706293706294,0.0800435691701105,0.240130707510332,8.38877340136692,1154274.32934408,946.667328318028,1.97690394540551,10,0,0,0,0
65,54.667576,0,54.5284605371752,0.139115462824832,0,0,0,0,0,0.13346126704903,0.01,0.03,1.04802590493421,1153986.17249507,1139.53943862349,1.97690394540551,10,0,0,0,0
66,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1153950.17249507,1512,1.97690394540551,10,0,0,0,0
67,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1153914.17249507,1404,1.83046661611621,10,0,0,0,0
68,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1153878.17249507,1296,1.68402928682691,10,0,0,0,0
69,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1153842.17249507,1188,1.53759195753762,10,0,0,0,0
70,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1153806.17249507,1080,1.39115462824832,10,0,0,0,0
71,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1153770.17249507,972,1.24471729895902,10,0,0,0,0
72,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1153734.17249507,864,1.09827996966973,10,0,0,0,0
73,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1153698.17249507,756,0.95184264038043,10,0,0,0,0
74,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1153662.17249507,648,0.805405311091133,10,0,0,0,0
75,0,0,0,0.139115462824832,0.139115462824832,0,0,0,0,0,0.01,0.03,1.04802590493421,1153626.17249507,540,0.658967981801836,10,0,0,0,0
76,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1153590.17249507,432,0.658967981801836,10,0,0,0,0
77,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1153554.17249507,324,0.512530652512539,10,0,0,0,0
78,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1153518.17249507,216,0.366093323223242,10,0,0,0,0
79,0,0,0,0.139115462824832,0.139115462824832,0,0,0,0,0,0.01,0.03,1.04802590493421,1153482.17249507,108,0.219655993933945,10,0,0,0,0
80,86.495726,0,86.3566105371752,0.139115462824832,0,0,0,0,0,0.211362333482597,0.01,0.03,1.04802590493421,1153446.17249507,0,0.219655993933945,10,0,0,0,0
81,343.4859,0,120,2.08673194237248,0,221.399168057628,0,0,0,0.293706293706294,0.15,0.45,15.7203885740132,1153410.17249507,652.904400537348,0.219655993933945,10,0,0,0,0
82,527.14757,0,120,1.47821735524276,0,403.819617958998,1.84973468575954,0,0,0.293706293706294,0.106258306965061,0.318774920895184,11.1361458313836,1152870.17249507,90.2470578800051,0.219655993933945,10,0,0,0,0
83,632.721285,0,120,0.139115462824832,0,514.251555091073,0,1.66938555389798,0,0.293706293706294,0.01,0.03,1.04802590493421,1152487.64259,0,1.97690394540551,10,0,0,0,0
84,617.786535,0,120,2.08673194237248,0,495.699803057628,0,0,0,0.293706293706294,0.15,0.45,15.7203885740132,1152451.64259,949.342657342658,0.219655993933945,10,0,0,0,0
85,617.87981,0,120,1.8600612931544,0,496.019748706846,0,0,0,0.293706293706294,0.133706293706294,0.401118881118881,14.0127659456938,1151911.64259,386.685314685315,0.219655993933945,10,0,0,0,0
86,561.607151,0,120,0.139115462824832,0,439.618300851416,1.84973468575954,0,0,0.293706293706294,0.01,0.03,1.04802590493421,1151430.29993265,0,0.219655993933945,10,0,0,0,0
87,449.207931,0,120,2.08673194237248,0,328.790584611526,0,1.66938555389798,0,0.293706293706294,0.15,0.45,15.7203885740132,1151394.29993265,949.342657342658,1.97690394540551,10,0,0,0,0
88,273.448204,0,120,0.338147533537544,0,151.260321780703,1.84973468575954,0,0,0.293706293706294,0.0243069696690241,0.0729209090070723,2.54743338835874,1150854.29993265,386.685314685315,0.219655993933945,10,0,0,0,0
89,49.903944,0,49.7648285371752,0.139115462824832,0,0,0,0,0,0.121802027888191,0.01,0.03,1.04802590493421,1150766.79484184,1181.51269960251,1.97690394540551,10,0,0,0,0
90,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1150730.79484184,1512,1.97690394540551,10,0,0,0,0
91,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1150694.79484184,1404,1.83046661611621,10,0,0,0,0
92,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1150658.79484184,1296,1.68402928682691,10,0,0,0,0
93,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1150622.79484184,1188,1.53759195753762,10,0,0,0,0
94,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1150586.79484184,1080,1.39115462824832,10,0,0,0,0
95,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1150550.79484184,972,1.24471729895902,10,0,0,0,0
96,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1150514.79484184,864,1.09827996966973,10,0,0,0,0
97,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1150478.79484184,756,0.95184264038043,10,0,0,0,0
98,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1150442.79484184,648,0.805405311091133,10,0,0,0,0
99,0,0,0,0.139115462824832,0.139115462824832,0,0,0,0,0,0.01,0.03,1.04802590493421,1150406.79484184,540,0.658967981801836,10,0,0,0,0
100,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1150370.79484184,432,0.658967981801836,10,0,0,0,0
101,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1150334.79484184,324,0.512530652512539,10,0,0,0,0
102,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1150298.79484184,216,0.366093323223242,10,0,0,0,0
103,0,0,0,0.139115462824832,0.139115462824832,0,0,0,0,0,0.01,0.03,1.04802590493421,1150262.79484184,108,0.219655993933945,10,0,0,0,0
104,78.824049,0,78.6849335371752,0.139115462824832,0,0,0,0,0,0.192585501664415,0.01,0.03,1.04802590493421,1150226.79484184,0,0.219655993933945,10,0,0,0,0
105,323.279143,0,120,2.08673194237248,0,201.192411057628,0,0,0,0.293706293706294,0.15,0.45,15.7203885740132,1150190.79484184,585.307805991893,0.219655993933945,10,0,0,0,0
106,508.869774,0,120,1.39114576695041,0,387.47862823305,0,0,0,0.293706293706294,0.0999993630256674,0.299998089077002,10.480192292782,1149650.79484184,22.6504633345506,0.219655993933945,10,0,0,0,0
107,621.188004,0,120,1.36196956611724,0,499.826034433883,0,0,0,0.293706293706294,0.0979020979020979,0.293706293706294,10.2603934748804,1149290.79713495,0,0.219655993933945,10,0,0,0,0
108,643.70499,0,120,1.36196956611724,0,520.493285748123,1.84973468575954,0,0,0.293706293706294,0.0979020979020979,0.293706293706294,10.2603934748804,1148938.3495825,0,0.219655993933945,10,0,0,0,0
109,129.190956,0,120,0.335983887284264,0,8.85497211271574,0,0,0,0.293706293706294,0.024151440857967,0.072454322573901,2.53113356606359,1148585.90203006,0,1.97690394540551,10,0,0,0,0
110,47.231424,0,47.0923085371752,0.139115462824832,0,0,0,0,0,0.115260895021058,0.01,0.03,1.04802590493421,1148498.95684297,796.507096076614,1.97690394540551,10,0,0,0,0
111,70.907875,0,70.7687595371752,0.139115462824832,0,0,0,0,0,0.173210250615464,0.01,0.03,1.04802590493421,1148462.95684297,1103.44631815242,1.97690394540551,10,0,0,0,0
112,19.920042,0,19.7809265371752,0.139115462824832,0,0,0,0,0,0.0484148551609183,0.01,0.03,1.04802590493421,1148426.95684297,1619.00322036809,1.97690394540551,10,0,0,0,0
113,1.809861,0,2.08809192564966,0.139115462824832,0,0,0,0.417346388474496,0,0.00511071450333834,0.01,0.03,1.04802590493421,1148390.95684297,1685.2966989474,1.97690394540551,10,0,0,0,0
114,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1148354.95684297,1595.69527115942,1.53759195753762,10,0,0,0,0
115,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1148318.95684297,1487.69527115942,1.39115462824832,10,0,0,0,0
116,0,0,0,0.139115462824832,0.139115462824832,0,0,0,0,0,0.01,0.03,1.04802590493421,1148282.95684297,1379.69527115942,1.24471729895902,10,0,0,0,0
117,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1148246.95684297,1271.69527115942,1.24471729895902,10,0,0,0,0
118,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1148210.95684297,1163.69527115942,1.09827996966973,10,0,0,0,0
119,0,0,0,0.139115462824832,0.139115462824832,0,0,0,0,0,0.01,0.03,1.04802590493421,1148174.95684297,1055.69527115942,0.95184264038043,10,0,0,0,0
120,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1148138.95684297,947.695271159416,0.95184264038043,10,0,0,0,0
121,0,0,0,0.139115462824832,0.139115462824832,0,0,0,0,0,0.01,0.03,1.04802590493421,1148102.95684297,839.695271159416,0.805405311091133,10,0,0,0,0
122,0,0,0,0.139115462824832,0.139115462824832,0,0,0,0,0,0.01,0.03,1.04802590493421,1148066.95684297,731.695271159416,0.805405311091133,10,0,0,0,0
123,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1148030.95684297,623.695271159416,0.805405311091133,10,0,0,0,0
124,0,0,0,0.139115462824832,0.139115462824832,0,0,0,0,0,0.01,0.03,1.04802590493421,1147994.95684297,515.695271159416,0.658967981801836,10,0,0,0,0
125,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1147958.95684297,407.695271159416,0.658967981801836,10,0,0,0,0
126,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1147922.95684297,299.695271159416,0.512530652512539,10,0,0,0,0
127,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1147886.95684297,191.695271159416,0.366093323223242,10,0,0,0,0
128,0,0,2.75839382873294,0.139115462824832,2.89750929155777,0,0,0,0,0.00675131356682887,0.01,0.03,1.04802590493421,1147850.95684297,83.6952711594161,0.219655993933945,10,0,0,0,0
129,7.261382,0,12.2571428571429,0.139115462824832,5.13487631996769,0,0,0,0,0.03,0.01,0.03,1.04802590493421,1147814.95684297,0,0.219655993933945,10,0,0,0,0
130,16.968294,0,16.8291785371752,0.139115462824832,0,0,0,0,0,0.0411902971189602,0.01,0.03,1.04802590493421,1147778.95684297,0,0.219655993933945,10,0,0,0,0
131,25.273823,0,25.1347075371752,0.139115462824832,0,0,0,0,0,0.061518514951128,0.01,0.03,1.04802590493421,1147742.95684297,40.2850696282567,0.219655993933945,10,0,0,0,0
132,159.656465,0,120,0.579933064109193,0,37.2267972501313,1.84973468575954,0,0,0.293706293706294,0.0416871749792055,0.125061524937617,4.36892392817326,1147706.95684297,153.751723452318,0.219655993933945,10,0,0,0,0
133,63.468469,0,63.3293535371752,0.139115462824832,0,0,0,0,0,0.155001914251827,0.01,0.03,1.04802590493421,1147556.88301304,760.872891019556,1.97690394540551,10,0,0,0,0
134,60.186893,0,60.0477775371752,0.139115462824832,0,0,0,0,0,0.146970084881198,0.01,0.03,1.04802590493421,1147520.88301304,1210.87978232613,1.97690394540551,10,0,0,0,0
135,17.133971,0,16.9948555371752,0.139115462824832,0,0,0,0,0,0.0415958002658134,0.01,0.03,1.04802590493421,1147484.88301304,1631.97208789845,1.97690394540551,10,0,0,0,0
136,7.404719,0,7.26560353717517,0.139115462824832,0,0,0,0,0,0.0177829457203588,0.01,0.03,1.04802590493421,1147448.88301304,1673.71696885537,1.97690394540551,10,0,0,0,0
137,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1147412.88301304,1629.73557344867,1.97690394540551,10,0,0,0,0
138,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1147376.88301304,1521.73557344867,1.83046661611621,10,0,0,0,0
139,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1147340.88301304,1413.73557344867,1.68402928682691,10,0,0,0,0
140,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1147304.88301304,1305.73557344867,1.53759195753762,10,0,0,0,0
141,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1147268.88301304,1197.73557344867,1.39115462824832,10,0,0,0,0
142,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1147232.88301304,1089.73557344867,1.24471729895902,10,0,0,0,0
143,0,0,0,0.139115462824832,0.139115462824832,0,0,0,0,0,0.01,0.03,1.04802590493421,1147196.88301304,981.735573448666,1.09827996966973,10,0,0,0,0
144,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1147160.88301304,873.735573448666,1.09827996966973,10,0,0,0,0
145,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1147124.88301304,765.735573448666,0.95184264038043,10,0,0,0,0
146,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1147088.88301304,657.735573448666,0.805405311091133,10,0,0,0,0
147,0,0,0,0.139115462824832,0.139115462824832,0,0,0,0,0,0.01,0.03,1.04802590493421,1147052.88301304,549.735573448666,0.658967981801836,10,0,0,0,0
148,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1147016.88301304,441.735573448666,0.658967981801836,10,0,0,0,0
149,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1146980.88301304,333.735573448666,0.512530652512539,10,0,0,0,0
150,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,1146944.88301304,225.735573448666,0.366093323223242,10,0,0,0,0
151,0,0,0,0.139115462824832,0.139115462824832,0,0,0,0,0,0.01,0.03,1.04802590493421,1146908.88301304,117.735573448666,0.219655993933945,10,0,0,0,0
152,11.291348,0,11.1522325371752,0.139115462824832,0,0,0,0,0,0.0272956740420371,0.01,0.03,1.04802590493421,1146872.88301304,9.73557344866634,0.219655993933945,10,0,0,0,0
153,69.027594,0,68.8884785371752,0.139115462824832,0,0,0,0,0,0.168608164251827,0.01,0.03,1.04802590493421,1146836.88301304,0,0.219655993933945,10,0,0,0,0
154,530.998012,0,120,2.00472086349035,0,408.99329113651,0,0,0,0.293706293706294,0.144104819319374,0.432314457958121,15.1025583672568,1146800.88301304,498.989391306578,0.219655993933945,10,0,0,0,0
155,675.672507,0,120,0.139115462824832,0,555.533391537175,0,0,0,0.293706293706294,0.01,0.03,1.04802590493421,1146282.10566349,0,0.219655993933945,10,0,0,0,0
156,746.964206,0,120,2.08673194237248,0,624.877474057628,0,0,0,0.293706293706294,0.15,0.45,15.7203885740132,1146246.10566349,949.342657342658,0.219655993933945,10,0,0,0,0
157,743.925013,0,120,1.8600612931544,0,620.215217021086,1.84973468575954,0,0,0.293706293706294,0.133706293706294,0.401118881118881,14.0127659456938,1145706.10566349,386.685314685315,0.219655993933945,10,0,0,0,0
158,676.214858,0,120,0.139115462824832,0,557.745128091073,0,1.66938555389798,0,0.293706293706294,0.01,0.03,1.04802590493421,1145224.76300615,0,1.97690394540551,10,0,0,0,0
