hour,pv_kw,P_DAC,P_PEM,P_MeOH,P_grid,P_curt,P_ch,P_dis,CO2_prod_mol_s,H2_prod_mol_s,F_CO2_mol_s,F_H2_mol_s,MeOH_kg_h,CO2_storage_mol,H2_storage_mol,Battery_energy_kWh,n_ready,n_sat,n_ads,n_des,n_cool
30,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2100434.27456972,1023.51977697475,0.533586868549399,10,0,0,0,0
31,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2100398.27456972,915.51977697475,0.387149539260102,10,0,0,0,0
32,94.296789,0,92.2100570576275,2.08673194237248,0,0,0,0,0,0.225688950840347,0.15,0.45,15.7203885740132,2100362.27456972,807.51977697475,0.240712209970805,10,0,0,0,0
33,367.670038,0,263.188240057627,2.08673194237248,0,102.395066,0,0,0,0.644167021120067,0.15,0.45,15.7203885740132,2099822.27456972,0,0.240712209970805,10,0,0,0,0
34,564.212493,0,263.188240057627,2.08673194237248,0,298.937521,0,0,0,0.644167021120067,0.15,0.45,15.7203885740132,2099282.27456972,699.00127603224,0.240712209970805,10,0,0,0,0
35,695.647415,0,263.188240057627,2.08673194237248,0,430.372443,0,0,0,0.644167021120067,0.15,0.45,15.7203885740132,2098742.27456972,1398.00255206448,0.240712209970805,10,0,0,0,0
36,709.344833,0,263.188240057627,2.08673194237248,-5.6843418860808e-14,444.069861,2.40696351738734e-13,2.17381668221606e-13,0,0.644167021120067,0.15,0.45,15.7203885740132,2098202.27456972,2097.00382809672,0.240712209970805,10,0,0,0,0
37,702.324907,0,263.188240057627,2.08673194237248,0,437.049935,0,0,0,0.644167021120067,0.15,0.45,15.7203885740132,2097662.27456972,2796.00510412896,0.240712209970805,10,0,0,0,0
38,631.629781,0,263.188240057627,2.08673194237248,0,364.327758810772,2.02705018922783,0,0,0.644167021120067,0.15,0.45,15.7203885740132,2097122.27456972,3495.0063801612,0.240712209970805,10,0,0,0,0
39,477.337405,0,263.188240057627,2.08673194237248,0,213.891845795779,0,1.82941279577812,0,0.644167021120067,0.15,0.45,15.7203885740132,2096582.27456972,4194.00765619344,2.16640988973724,10,0,0,0,0
40,278.930796,0,263.188240057627,2.08673194237248,0,11.6287738107725,2.02705018922783,0,0,0.644167021120067,0.15,0.45,15.7203885740132,2096042.27456972,4893.00893222568,0.240712209970805,10,0,0,0,0
41,44.133485,0,42.0467530576275,2.08673194237248,0,0,0,0,0,0.10291163335783,0.15,0.45,15.7203885740132,2095502.27456972,5592.01020825792,2.16640988973724,10,0,0,0,0
42,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2094962.27456972,4342.4920883461,2.16640988973724,10,0,0,0,0
43,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2094926.27456972,4234.4920883461,2.01997256044795,10,0,0,0,0
44,0,0,0,0.139115462824832,0.0281085883193611,0,0,0.111006874505471,0,0,0.01,0.03,1.04802590493421,2094890.27456972,4126.4920883461,1.87353523115865,10,0,0,0,0
45,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2094854.27456972,4018.4920883461,1.75668588957394,10,0,0,0,0
46,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2094818.27456972,3910.4920883461,1.61024856028465,10,0,0,0,0
47,0,0,0,0.139115462824832,0.139115462824832,0,0,0,0,0,0.01,0.03,1.04802590493421,2094782.27456972,3802.4920883461,1.46381123099535,10,0,0,0,0
48,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2094746.27456972,3694.4920883461,1.46381123099535,10,0,0,0,0
49,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2094710.27456972,3586.4920883461,1.31737390170605,10,0,0,0,0
50,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2094674.27456972,3478.4920883461,1.17093657241675,10,0,0,0,0
51,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2094638.27456972,3370.4920883461,1.02449924312746,10,0,0,0,0
52,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2094602.27456972,3262.4920883461,0.878061913838161,10,0,0,0,0
53,0,0,0,0.188135830199492,0,0,0,0.188135830199492,0,0,0.0135237180956933,0.0405711542870798,1.41732068953141,2094566.27456972,3154.4920883461,0.731624584548864,10,0,0,0,0
54,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2094517.58918458,3008.43593291262,0.533586868549399,10,0,0,0,0
55,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2094481.58918458,2900.43593291262,0.387149539260102,10,0,0,0,0
56,50.207656,0,48.1209240576275,2.08673194237248,0,0,0,0,0,0.117778485455732,0.15,0.45,15.7203885740132,2094445.58918458,2792.43593291262,0.240712209970805,10,0,0,0,0
57,256.2683,0,254.181568057628,2.08673194237248,0,0,0,0,0,0.622122719022165,0.15,0.45,15.7203885740132,2093905.58918458,1596.43848055325,0.240712209970805,10,0,0,0,0
58,121.454649,0,119.367917057628,2.08673194237248,0,0,0,0,0,0.292159237553634,0.15,0.45,15.7203885740132,2093365.58918458,2216.08026903305,0.240712209970805,10,0,0,0,0
59,113.252029,0,111.165297057628,2.08673194237248,0,0,0,0,0,0.272082894896291,0.15,0.45,15.7203885740132,2092825.58918458,1647.85352422613,0.240712209970805,10,0,0,0,0
60,342.2319,0,263.188240057627,2.08673194237248,0,76.9569280000003,0,0,0,0.644167021120067,0.15,0.45,15.7203885740132,2092285.58918458,1007.35194585278,0.240712209970805,10,0,0,0,0
61,608.877625,0,263.188240057627,2.08673194237248,-5.6843418860808e-14,343.602653,2.40696351738734e-13,2.17381668221606e-13,0,0.644167021120067,0.15,0.45,15.7203885740132,2091745.58918458,1706.35322188502,0.240712209970805,10,0,0,0,0
62,564.579275,0,263.188240057627,2.08673194237248,0,299.304303,0,0,0,0.644167021120067,0.15,0.45,15.7203885740132,2091205.58918458,2405.35449791726,0.240712209970805,10,0,0,0,0
63,428.768173,0,263.188240057627,2.08673194237248,0,163.493201,0,0,0,0.644167021120067,0.15,0.45,15.7203885740132,2090665.58918458,3104.3557739495,0.240712209970805,10,0,0,0,0
64,269.143984,0,263.188240057627,2.08673194237248,0,1.84196181077251,2.02705018922783,0,0,0.644167021120067,0.15,0.45,15.7203885740132,2090125.58918458,3803.35704998174,0.240712209970805,10,0,0,0,0
65,54.667576,0,52.5808440576275,2.08673194237248,0,0,0,0,0,0.12869437356762,0.15,0.45,15.7203885740132,2089585.58918458,4502.35832601397,2.16640988973724,10,0,0,0,0
66,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2089045.58918458,3345.65807085741,2.16640988973724,10,0,0,0,0
67,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2089009.58918458,3237.65807085741,2.01997256044795,10,0,0,0,0
68,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2088973.58918458,3129.65807085741,1.87353523115865,10,0,0,0,0
69,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2088937.58918458,3021.65807085741,1.72709790186935,10,0,0,0,0
70,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2088901.58918458,2913.65807085741,1.58066057258005,10,0,0,0,0
71,0,0,0,0.139115462824832,0.118203683769533,0,0,0.0209117790552994,0,0,0.01,0.03,1.04802590493421,2088865.58918458,2805.65807085741,1.43422324329076,10,0,0,0,0
72,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2088829.58918458,2697.65807085741,1.41221084428518,10,0,0,0,0
73,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2088793.58918458,2589.65807085741,1.26577351499588,10,0,0,0,0
74,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2088757.58918458,2481.65807085741,1.11933618570659,10,0,0,0,0
75,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2088721.58918458,2373.65807085741,0.972898856417289,10,0,0,0,0
76,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2088685.58918458,2265.65807085741,0.826461527127992,10,0,0,0,0
77,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2088649.58918458,2157.65807085741,0.680024197838695,10,0,0,0,0
78,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2088613.58918458,2049.65807085741,0.533586868549399,10,0,0,0,0
79,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2088577.58918458,1941.65807085741,0.387149539260102,10,0,0,0,0
80,86.495726,0,84.4089940576275,2.08673194237248,0,0,0,0,0,0.206595440001186,0.15,0.45,15.7203885740132,2088541.58918458,1833.65807085741,0.240712209970805,10,0,0,0,0
81,343.4859,0,263.188240057627,2.08673194237248,0,78.2109280000004,0,0,0,0.644167021120067,0.15,0.45,15.7203885740132,2088001.58918458,957.401654861676,0.240712209970805,10,0,0,0,0
82,527.14757,0,263.188240057627,2.08673194237248,-5.6843418860808e-14,261.872598,2.40696351738734e-13,2.17381668221606e-13,0,0.644167021120067,0.15,0.45,15.7203885740132,2087461.58918458,1656.40293089392,0.240712209970805,10,0,0,0,0
83,632.721285,0,263.188240057627,2.08673194237248,0,367.446313,0,0,0,0.644167021120067,0.15,0.45,15.7203885740132,2086921.58918458,2355.40420692616,0.240712209970805,10,0,0,0,0
84,617.786535,0,263.188240057627,2.08673194237248,0,352.511563,0,0,0,0.644167021120067,0.15,0.45,15.7203885740132,2086381.58918458,3054.4054829584,0.240712209970805,10,0,0,0,0
85,617.87981,0,263.188240057627,2.08673194237248,0,352.604838,0,0,0,0.644167021120067,0.15,0.45,15.7203885740132,2085841.58918458,3753.40675899064,0.240712209970805,10,0,0,0,0
86,561.607151,0,263.188240057627,2.08673194237248,0,294.305128810772,2.02705018922783,0,0,0.644167021120067,0.15,0.45,15.7203885740132,2085301.58918458,4452.40803502288,0.240712209970805,10,0,0,0,0
87,449.207931,0,263.188240057627,2.08673194237248,0,185.762371795778,0,1.82941279577812,0,0.644167021120067,0.15,0.45,15.7203885740132,2084761.58918458,5151.40931105511,2.16640988973724,10,0,0,0,0
88,273.448204,0,263.188240057627,2.08673194237248,0,6.14618181077255,2.02705018922783,0,0,0.644167021120067,0.15,0.45,15.7203885740132,2084221.58918458,5850.41058708735,0.240712209970805,10,0,0,0,0
89,49.903944,0,47.8172120576275,2.08673194237248,0,0,0,0,0,0.117035134406781,0.15,0.45,15.7203885740132,2083681.58918458,6549.41186311959,2.16640988973724,10,0,0,0,0
90,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2083141.58918458,5350.738346984,2.16640988973724,10,0,0,0,0
91,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2083105.58918458,5242.738346984,2.01997256044795,10,0,0,0,0
92,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2083069.58918458,5134.738346984,1.87353523115865,10,0,0,0,0
93,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2083033.58918458,5026.738346984,1.72709790186935,10,0,0,0,0
94,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2082997.58918458,4918.738346984,1.58066057258005,10,0,0,0,0
95,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2082961.58918458,4810.738346984,1.43422324329076,10,0,0,0,0
96,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2082925.58918458,4702.738346984,1.28778591400146,10,0,0,0,0
97,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2082889.58918458,4594.738346984,1.14134858471216,10,0,0,0,0
98,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2082853.58918458,4486.738346984,0.994911255422867,10,0,0,0,0
99,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2082817.58918458,4378.738346984,0.848473926133571,10,0,0,0,0
100,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2082781.58918458,4270.738346984,0.702036596844274,10,0,0,0,0
101,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2082745.58918458,4162.738346984,0.555599267554977,10,0,0,0,0
102,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2082709.58918458,4054.738346984,0.40916193826568,10,0,0,0,0
103,0,0,0,0.139115462824832,0.118203683769533,0,0,0.0209117790552993,0,0,0.01,0.03,1.04802590493421,2082673.58918458,3946.738346984,0.262724608976383,10,0,0,0,0
104,78.824049,0,76.7373170576275,2.08673194237248,0,0,0,0,0,0.187818608183004,0.15,0.45,15.7203885740132,2082637.58918458,3838.738346984,0.240712209970805,10,0,0,0,0
105,323.279143,0,263.188240057627,2.08673194237248,0,58.0041710000003,0,0,0,0.644167021120067,0.15,0.45,15.7203885740132,2082097.58918458,2894.88533644282,0.240712209970805,10,0,0,0,0
106,508.869774,0,263.188240057627,2.08673194237248,-5.6843418860808e-14,243.594802,0,0,0,0.644167021120067,0.15,0.45,15.7203885740132,2081557.58918458,3593.88661247506,0.240712209970805,10,0,0,0,0
107,621.188004,0,263.188240057627,2.08673194237248,0,355.913032,0,0,0,0.644167021120067,0.15,0.45,15.7203885740132,2081017.58918458,4292.8878885073,0.240712209970805,10,0,0,0,0
108,643.70499,0,263.188240057627,2.08673194237248,0,376.402967810772,2.02705018922783,0,0,0.644167021120067,0.15,0.45,15.7203885740132,2080477.58918458,4991.88916453954,0.240712209970805,10,0,0,0,0
109,129.190956,0,127.104224057628,2.08673194237248,0,0,0,0,0,0.311094254686501,0.15,0.45,15.7203885740132,2079937.58918458,5690.89044057178,2.16640988973724,10,0,0,0,0
110,47.231424,0,45.1446920576275,2.08673194237248,0,0,0,0,0,0.110494001539648,0.15,0.45,15.7203885740132,2079397.58918458,5190.82975744318,2.16640988973724,10,0,0,0,0
111,70.907875,0,70.7687595371752,0.139115462824832,0,0,0,0,0,0.173210250615464,0.01,0.03,1.04802590493421,2078857.58918458,3968.60816298591,2.16640988973724,10,0,0,0,0
112,19.920042,0,19.7809265371752,0.139115462824832,0,0,0,0,0,0.0484148551609183,0.01,0.03,1.04802590493421,2078821.58918458,4484.16506520158,2.16640988973724,10,0,0,0,0
113,1.809861,0,1.67074553717517,0.139115462824832,0,0,0,0,0,0.00408923732875041,0.01,0.03,1.04802590493421,2078785.58918458,4550.45854378089,2.16640988973724,10,0,0,0,0
114,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2078749.58918458,4457.17979816439,2.16640988973724,10,0,0,0,0
115,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2078713.58918458,4349.17979816439,2.01997256044795,10,0,0,0,0
116,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2078677.58918458,4241.17979816439,1.87353523115865,10,0,0,0,0
117,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2078641.58918458,4133.17979816439,1.72709790186935,10,0,0,0,0
118,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2078605.58918458,4025.17979816439,1.58066057258005,10,0,0,0,0
119,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2078569.58918458,3917.17979816439,1.43422324329076,10,0,0,0,0
120,0,0,0,0.139115462824832,0.118203683769533,0,0,0.0209117790552994,0,0,0.01,0.03,1.04802590493421,2078533.58918458,3809.17979816439,1.28778591400146,10,0,0,0,0
121,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2078497.58918458,3701.17979816439,1.26577351499588,10,0,0,0,0
122,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2078461.58918458,3593.17979816439,1.11933618570659,10,0,0,0,0
123,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2078425.58918458,3485.17979816439,0.972898856417289,10,0,0,0,0
124,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2078389.58918458,3377.17979816439,0.826461527127992,10,0,0,0,0
125,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2078353.58918458,3269.17979816439,0.680024197838695,10,0,0,0,0
126,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2078317.58918458,3161.17979816439,0.533586868549399,10,0,0,0,0
127,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2078281.58918458,3053.17979816439,0.387149539260102,10,0,0,0,0
128,0,0,0,0.139115462824832,0.139115462824832,0,0,0,0,0,0.01,0.03,1.04802590493421,2078245.58918458,2945.17979816439,0.240712209970805,10,0,0,0,0
129,7.261382,0,5.09521634794734,0.139115462824832,0,0,2.02705018922783,0,0,0.0124708092432278,0.01,0.03,1.04802590493421,2078209.58918458,2837.17979816439,0.240712209970805,10,0,0,0,0
130,16.968294,0,16.8291785371752,0.139115462824832,0,0,0,0,0,0.0411902971189602,0.01,0.03,1.04802590493421,2078173.58918458,2774.07471144001,2.16640988973724,10,0,0,0,0
131,25.273823,0,23.1870910576275,2.08673194237248,0,0,0,0,0,0.0567516214697177,0.15,0.45,15.7203885740132,2078137.58918458,2814.35978106827,2.16640988973724,10,0,0,0,0
132,159.656465,0,159.517349537175,0.139115462824832,0,0,0,0,0,0.390427079286792,0.01,0.03,1.04802590493421,2077597.58918458,1398.66561835925,2.16640988973724,10,0,0,0,0
133,63.468469,0,63.3293535371752,0.139115462824832,0,0,0,0,0,0.155001914251827,0.01,0.03,1.04802590493421,2077561.58918458,2696.2031037917,2.16640988973724,10,0,0,0,0
134,60.186893,0,60.0477775371752,0.139115462824832,0,0,0,0,0,0.146970084881198,0.01,0.03,1.04802590493421,2077525.58918458,3146.20999509828,2.16640988973724,10,0,0,0,0
135,17.133971,0,16.9948555371752,0.139115462824832,0,0,0,0,0,0.0415958002658134,0.01,0.03,1.04802590493421,2077489.58918458,3567.30230067059,2.16640988973724,10,0,0,0,0
136,7.404719,0,6.74828567168301,0.656433328316988,0,0,0,0,0,0.0165167831125109,0.0471862232269276,0.141558669680783,4.94523842978285,2077453.58918458,3609.04718162752,2.16640988973724,10,0,0,0,0
137,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2077283.71878096,3158.89638998174,2.16640988973724,10,0,0,0,0
138,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2077247.71878096,3050.89638998174,2.01997256044795,10,0,0,0,0
139,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2077211.71878096,2942.89638998174,1.87353523115865,10,0,0,0,0
140,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2077175.71878096,2834.89638998174,1.72709790186935,10,0,0,0,0
141,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2077139.71878096,2726.89638998174,1.58066057258005,10,0,0,0,0
142,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2077103.71878096,2618.89638998174,1.43422324329076,10,0,0,0,0
143,0,0,0,0.139115462824832,0.118203683769533,0,0,0.0209117790552994,0,0,0.01,0.03,1.04802590493421,2077067.71878096,2510.89638998174,1.28778591400146,10,0,0,0,0
144,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2077031.71878096,2402.89638998174,1.26577351499588,10,0,0,0,0
145,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2076995.71878096,2294.89638998174,1.11933618570659,10,0,0,0,0
146,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2076959.71878096,2186.89638998174,0.972898856417289,10,0,0,0,0
147,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2076923.71878096,2078.89638998174,0.826461527127992,10,0,0,0,0
148,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2076887.71878096,1970.89638998174,0.680024197838695,10,0,0,0,0
149,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2076851.71878096,1862.89638998174,0.533586868549399,10,0,0,0,0
150,0,0,0,0.139115462824832,0,0,0,0.139115462824832,0,0,0.01,0.03,1.04802590493421,2076815.71878096,1754.89638998174,0.387149539260102,10,0,0,0,0
151,0,0,0,0.139115462824832,0.139115462824832,0,0,0,0,0,0.01,0.03,1.04802590493421,2076779.71878096,1646.89638998174,0.240712209970805,10,0,0,0,0
152,11.291348,0,9.20461605762752,2.08673194237248,0,0,0,0,0,0.0225287805606268,0.15,0.45,15.7203885740132,2076743.71878096,1538.89638998174,0.240712209970805,10,0,0,0,0
