hour,pv_kw,P_DAC,P_PEM,P_MeOH,P_grid,P_curt,P_ch,P_dis,CO2_prod_mol_s,H2_prod_mol_s,F_CO2_mol_s,F_H2_mol_s,MeOH_kg_h,CO2_storage_mol,H2_storage_mol,Battery_energy_kWh,n_ready,n_sat,n_ads,n_des,n_cool
15,523.51582,0,0,140.2108922,0,0,383.3049278,0,0,0,9.974143,29.922429,1032.268536,5529664.8792,16570102.2241322,6328.45872933632,10,0,0,0,0
16,306.28221,0,0,140.2108922,0,0,166.0713178,0,0,0,9.974143,29.922429,1032.268536,5493757.9644,16462381.4797322,6692.59841074632,10,0,0,0,0
17,49.723554,0,0,140.210892199999,0,0,0,90.4873381999993,0,0,9.974143,29.922429,1032.268536,5457851.0496,16354660.7353322,6850.36616265632,10,0,0,0,0
18,0,0,0,140.210892200001,0,0,0,140.210892200001,0,0,9.974143,29.922429,1032.268536,5421944.1348,16246939.9909322,6755.11633297211,10,0,0,0,0
19,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,5386037.22,16139219.2465322,6607.52592013,10,0,0,0,0
20,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.97414300000002,29.9224290000001,1032.268536,5350130.3052,16031498.5021322,6459.9355072879,10,0,0,0,0
21,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.97414299999985,29.9224289999995,1032.268536,5314223.3904,15923777.7577322,6312.34509444579,10,0,0,0,0
22,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.97414299999985,29.9224289999995,1032.268536,5278316.4756,15816057.0133322,6164.75468160369,10,0,0,0,0
23,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,5242409.5608,15708336.2689322,6017.16426876158,10,0,0,0,0
24,0,0,0,140.210892199999,0,0,0,140.210892199999,0,0,9.974143,29.922429,1032.268536,5206502.646,15600615.5245322,5869.57385591948,10,0,0,0,0
25,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,5170595.7312,15492894.7801322,5721.98344307737,10,0,0,0,0
26,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,5134688.8164,15385174.0357322,5574.39303023527,10,0,0,0,0
27,0,0,0,140.210892200001,0,0,0,140.210892200001,0,0,9.974143,29.922429,1032.268536,5098781.9016,15277453.2913322,5426.80261739316,10,0,0,0,0
28,0,0,0,140.210892199999,0,0,0,140.210892199999,0,0,9.974143,29.922429,1032.268536,5062874.9868,15169732.5469322,5279.21220455106,10,0,0,0,0
29,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,5026968.072,15062011.8025322,5131.62179170895,10,0,0,0,0
30,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,4991061.1572,14954291.0581322,4984.03137886685,10,0,0,0,0
31,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.97414300000002,29.9224290000001,1032.268536,4955154.2424,14846570.3137322,4836.44096602474,10,0,0,0,0
32,94.296789,0,0,140.2108922,0,0,0,45.9141032,0,0,9.97414299999985,29.9224289999995,1032.268536,4919247.3276,14738849.5693322,4688.85055318264,10,0,0,0,0
33,367.670038,0,0,140.2108922,0,0,227.4591458,0,0,0,9.97414300000002,29.9224290000001,1032.268536,4883340.4128,14631128.8249323,4640.51991823527,10,0,0,0,0
34,564.212493,0,0,140.2108922,0,0,424.0016008,0,0,0,9.974143,29.922429,1032.268536,4847433.498,14523408.0805323,4856.60610674527,10,0,0,0,0
35,695.647415,0,0,140.2108922,0,0,555.4365228,0,0,0,9.974143,29.922429,1032.268536,4811526.5832,14415687.3361323,5259.40762750527,10,0,0,0,0
36,709.344833,0,0,140.2108922,0,0,569.1339408,0,0,0,9.974143,29.922429,1032.268536,4775619.6684,14307966.5917323,5787.07232416527,10,0,0,0,0
37,702.324907,0,0,140.2108922,0,0,562.1140148,0,0,0,9.974143,29.922429,1032.268536,4739712.7536,14200245.8473323,6327.74956792527,10,0,0,0,0
38,631.629781,0,0,140.2108922,0,0,491.4188888,0,0,0,9.974143,29.922429,1032.268536,4703805.8388,14092525.1029323,6861.75788198527,10,0,0,0,0
39,477.337405,0,0,140.2108922,0,0,337.1265128,0,0,0,9.974143,29.922429,1032.268536,4667898.924,13984804.3585322,7328.60582634527,10,0,0,0,0
40,278.930796,0,0,140.2108922,0,0,138.7199038,0,0,0,9.974143,29.922429,1032.268536,4631992.0092,13877083.6141322,7648.87601350527,10,0,0,0,0
41,44.133485,0,0,140.2108922,0,0,0,96.0774071999999,0,0,9.97414300000002,29.9224290000001,1032.268536,4596085.0944,13769362.8697323,7780.65992211527,10,0,0,0,0
42,0,0,0,140.210892199999,0,0,0,140.210892199999,0,0,9.97414299999985,29.9224289999995,1032.268536,4560178.1796,13661642.1253323,7679.52580927316,10,0,0,0,0
43,0,0,0,140.210892200001,0,0,0,140.210892200001,0,0,9.97414300000002,29.9224290000001,1032.268536,4524271.2648,13553921.3809323,7531.93539643106,10,0,0,0,0
44,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,4488364.35,13446200.6365323,7384.34498358895,10,0,0,0,0
45,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,4452457.4352,13338479.8921323,7236.75457074685,10,0,0,0,0
46,0,0,0,140.210892199999,0,0,0,140.210892199999,0,0,9.974143,29.922429,1032.268536,4416550.5204,13230759.1477323,7089.16415790474,10,0,0,0,0
47,0,0,0,140.210892200001,0,0,0,140.210892200001,0,0,9.974143,29.922429,1032.268536,4380643.6056,13123038.4033323,6941.57374506264,10,0,0,0,0
48,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,4344736.6908,13015317.6589323,6793.98333222053,10,0,0,0,0
49,0,0,0,140.210892199999,0,0,0,140.210892199999,0,0,9.974143,29.922429,1032.268536,4308829.776,12907596.9145323,6646.39291937842,10,0,0,0,0
50,0,0,0,140.210892200001,0,0,0,140.210892200001,0,0,9.974143,29.922429,1032.268536,4272922.8612,12799876.1701323,6498.80250653632,10,0,0,0,0
51,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,4237015.9464,12692155.4257323,6351.21209369421,10,0,0,0,0
52,0,0,0,140.210892200001,0,0,0,140.210892200001,0,0,9.97414299999985,29.9224289999995,1032.268536,4201109.0316,12584434.6813323,6203.62168085211,10,0,0,0,0
53,0,0,0,140.210892199999,0,0,0,140.210892199999,0,0,9.97414299999985,29.9224289999995,1032.268536,4165202.1168,12476713.9369323,6056.03126801,10,0,0,0,0
54,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.97414300000002,29.9224290000001,1032.268536,4129295.202,12368993.1925323,5908.4408551679,10,0,0,0,0
55,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,4093388.2872,12261272.4481323,5760.85044232579,10,0,0,0,0
56,50.207656,0,0,140.210892200001,0,0,0,90.0032362000006,0,0,9.974143,29.922429,1032.268536,4057481.3724,12153551.7037323,5613.26002948369,10,0,0,0,0
57,256.2683,0,0,140.2108922,0,0,116.0574078,0,0,0,9.974143,29.922429,1032.268536,4021574.4576,12045830.9593323,5518.51978085211,10,0,0,0,0
58,121.454649,0,0,140.210892200001,0,0,0,18.7562432000007,0,0,9.974143,29.922429,1032.268536,3985667.5428,11938110.2149323,5628.77431826211,10,0,0,0,0
59,113.252029,0,0,140.2108922,0,0,0,26.9588632,0,0,9.974143,29.922429,1032.268536,3949760.628,11830389.4705323,5609.03090436737,10,0,0,0,0
60,342.2319,0,0,140.2108922,0,0,202.0210078,0,0,0,9.974143,29.922429,1032.268536,3913853.7132,11722668.7261323,5580.65315363053,10,0,0,0,0
61,608.877625,0,0,140.2108922,0,0,468.6667328,0,0,0,9.974143,29.922429,1032.268536,3877946.7984,11614947.9817323,5772.57311104053,10,0,0,0,0
62,564.579275,0,0,140.2108922,0,0,424.3683828,0,0,0,9.97414300000002,29.9224290000001,1032.268536,3842039.8836,11507227.2373323,6217.80650720053,10,0,0,0,0
63,428.768173,0,0,140.2108922,0,0,288.5572808,0,0,0,9.97414299999985,29.9224289999995,1032.268536,3806132.9688,11399506.4929323,6620.95647086053,10,0,0,0,0
64,269.143984,0,0,140.2108922,0,0,128.9330918,0,0,0,9.97414300000002,29.9224290000001,1032.268536,3770226.054,11291785.7485323,6895.08588762053,10,0,0,0,0
65,54.667576,0,0,140.2108922,0,0,0,85.5433162000001,0,0,9.974143,29.922429,1032.268536,3734319.1392,11184065.0041323,7017.57232483053,10,0,0,0,0
66,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,3698412.2244,11076344.2597323,6927.52672883053,10,0,0,0,0
67,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,3662505.3096,10968623.5153323,6779.93631598842,10,0,0,0,0
68,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,3626598.3948,10860902.7709323,6632.34590314632,10,0,0,0,0
69,0,0,0,140.210892199999,0,0,0,140.210892199999,0,0,9.974143,29.922429,1032.268536,3590691.48,10753182.0265323,6484.75549030421,10,0,0,0,0
70,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,3554784.5652,10645461.2821323,6337.16507746211,10,0,0,0,0
71,0,0,0,140.210892199999,0,0,0,140.210892199999,0,0,9.974143,29.922429,1032.268536,3518877.6504,10537740.5377323,6189.57466462,10,0,0,0,0
72,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,3482970.7356,10430019.7933323,6041.9842517779,10,0,0,0,0
73,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.97414300000002,29.9224290000001,1032.268536,3447063.8208,10322299.0489323,5894.39383893579,10,0,0,0,0
74,0,0,0,140.210892200002,0,0,0,140.210892200002,0,0,9.97414300000002,29.9224290000001,1032.268536,3411156.906,10214578.3045323,5746.80342609369,10,0,0,0,0
75,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.97414300000002,29.9224290000001,1032.268536,3375249.9912,10106857.5601323,5599.21301325158,10,0,0,0,0
76,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,3339343.0764,9999136.81573226,5451.62260040948,10,0,0,0,0
77,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,3303436.1616,9891416.07133226,5304.03218756737,10,0,0,0,0
78,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,3267529.2468,9783695.32693226,5156.44177472527,10,0,0,0,0
79,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,3231622.332,9675974.58253226,5008.85136188316,10,0,0,0,0
80,86.495726,0,0,140.2108922,0,0,0,53.7151661999998,0,0,9.974143,29.922429,1032.268536,3195715.4172,9568253.83813226,4861.26094904106,10,0,0,0,0
81,343.4859,0,0,140.2108922,0,0,203.2750078,0,0,0,9.974143,29.922429,1032.268536,3159808.5024,9460533.09373226,4804.71866883053,10,0,0,0,0
82,527.14757,0,0,140.2108922,0,0,386.9366778,0,0,0,9.974143,29.922429,1032.268536,3123901.5876,9352812.34933226,4997.82992624053,10,0,0,0,0
83,632.721285,0,0,140.2108922,0,0,492.5103928,0,0,0,9.97414300000002,29.9224290000001,1032.268536,3087994.6728,9245091.60493226,5365.41977015053,10,0,0,0,0
84,617.786535,0,0,140.2108922,0,0,477.5756428,0,0,0,9.97414300000002,29.9224290000001,1032.268536,3052087.758,9137370.86053226,5833.30464331053,10,0,0,0,0
85,617.87981,0,0,140.2108922,0,0,477.6689178,0,0,0,9.97414300000002,29.9224290000001,1032.268536,3016180.8432,9029650.11613226,6287.00150397053,10,0,0,0,0
86,561.607151,0,0,140.2108922,0,0,421.3962588,0,0,0,9.974143,29.922429,1032.268536,2980273.9284,8921929.37173226,6740.78697588053,10,0,0,0,0
87,449.207931,0,0,140.2108922,0,0,308.9970388,0,0,0,9.974143,29.922429,1032.268536,2944367.0136,8814208.62733226,7141.11342174053,10,0,0,0,0
88,273.448204,0,0,140.2108922,0,0,133.2373118,0,0,0,9.974143,29.922429,1032.268536,2908460.0988,8706487.88293226,7434.66060860053,10,0,0,0,0
89,49.903944,0,0,140.210892200001,0,0,0,90.3069482000006,0,0,9.974143,29.922429,1032.268536,2872553.184,8598767.13853226,7561.23605481053,10,0,0,0,0
90,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,2836646.2692,8491046.39413226,7466.17610933684,10,0,0,0,0
91,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,2800739.3544,8383325.64973226,7318.58569649474,10,0,0,0,0
92,0,0,0,140.210892200001,0,0,0,140.210892200001,0,0,9.974143,29.922429,1032.268536,2764832.4396,8275604.90533226,7170.99528365263,10,0,0,0,0
93,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,2728925.5248,8167884.16093226,7023.40487081053,10,0,0,0,0
94,0,0,0,140.210892199999,0,0,0,140.210892199999,0,0,9.9741430000001,29.9224290000003,1032.268536,2693018.61,8060163.41653226,6875.81445796842,10,0,0,0,0
95,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.97414300000002,29.9224290000001,1032.268536,2657111.6952,7952442.67213226,6728.22404512632,10,0,0,0,0
96,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.97414300000002,29.9224290000001,1032.268536,2621204.7804,7844721.92773226,6580.63363228421,10,0,0,0,0
97,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,2585297.8656,7737001.18333226,6433.04321944211,10,0,0,0,0
98,0,0,0,140.210892199999,0,0,0,140.210892199999,0,0,9.974143,29.922429,1032.268536,2549390.9508,7629280.43893225,6285.4528066,10,0,0,0,0
99,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,2513484.036,7521559.69453225,6137.8623937579,10,0,0,0,0
100,0,0,0,140.210892200002,0,0,0,140.210892200002,0,0,9.974143,29.922429,1032.268536,2477577.1212,7413838.95013225,5990.27198091579,10,0,0,0,0
101,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,2441670.2064,7306118.20573225,5842.68156807368,10,0,0,0,0
102,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,2405763.2916,7198397.46133225,5695.09115523158,10,0,0,0,0
103,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,2369856.3768,7090676.71693225,5547.50074238947,10,0,0,0,0
104,78.824049,0,0,140.2108922,0,0,0,61.3868432,0,0,9.97414300000002,29.9224290000001,1032.268536,2333949.462,6982955.97253225,5399.91032954737,10,0,0,0,0
105,323.279143,0,0,140.2108922,0,0,183.0682508,0,0,0,9.97414300000002,29.9224290000001,1032.268536,2298042.5472,6875235.22813225,5335.29259986316,10,0,0,0,0
106,508.869774,0,0,140.2108922,0,0,368.6588818,0,0,0,9.9741430000001,29.9224290000003,1032.268536,2262135.6324,6767514.48373225,5509.20743812316,10,0,0,0,0
107,621.188004,0,0,140.2108922,0,0,480.9771118,0,0,0,9.974143,29.922429,1032.268536,2226228.7176,6659793.73933225,5859.43337583316,10,0,0,0,0
108,643.70499,0,0,140.2108922,0,0,503.4940978,0,0,0,9.974143,29.922429,1032.268536,2190321.8028,6552072.99493225,6316.36163204316,10,0,0,0,0
109,129.190956,0,0,140.2108922,0,0,0,11.0199362,0,0,9.974143,29.922429,1032.268536,2154414.888,6444352.25053225,6794.68102495316,10,0,0,0,0
110,47.231424,0,0,140.210892200001,0,0,0,92.9794682000009,0,0,9.974143,29.922429,1032.268536,2118507.9732,6336631.50613225,6783.08109211105,10,0,0,0,0
111,70.907875,0,0,140.2108922,0,0,0,69.3030172,0,0,9.974143,29.922429,1032.268536,2082601.0584,6228910.76173225,6685.20796769,10,0,0,0,0
112,19.920042,0,0,140.2108922,0,0,0,120.2908502,0,0,9.974143,29.922429,1032.268536,2046694.1436,6121190.01733225,6612.25742326895,10,0,0,0,0
113,1.809861,0,0,140.2108922,0,0,0,138.4010312,0,0,9.974143,29.922429,1032.268536,2010787.2288,6013469.27293225,6485.63547569,10,0,0,0,0
114,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,1974880.314,5905748.52853225,6339.95017969,10,0,0,0,0
115,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.97414300000002,29.9224290000001,1032.268536,1938973.3992,5798027.78413225,6192.35976684789,10,0,0,0,0
116,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.97414300000002,29.9224290000001,1032.268536,1903066.4844,5690307.03973225,6044.76935400579,10,0,0,0,0
117,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.97414300000002,29.9224290000001,1032.268536,1867159.5696,5582586.29533225,5897.17894116368,10,0,0,0,0
118,0,0,0,140.210892199999,0,0,0,140.210892199999,0,0,9.974143,29.922429,1032.268536,1831252.6548,5474865.55093225,5749.58852832158,10,0,0,0,0
119,0,0,0,140.210892200001,0,0,0,140.210892200001,0,0,9.974143,29.922429,1032.268536,1795345.74,5367144.80653225,5601.99811547947,10,0,0,0,0
120,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,1759438.8252,5259424.06213225,5454.40770263737,10,0,0,0,0
121,0,0,0,140.210892199999,0,0,0,140.210892199999,0,0,9.974143,29.922429,1032.268536,1723531.9104,5151703.31773225,5306.81728979526,10,0,0,0,0
122,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,1687624.9956,5043982.57333225,5159.22687695316,10,0,0,0,0
123,0,0,0,140.210892200001,0,0,0,140.210892200001,0,0,9.974143,29.922429,1032.268536,1651718.0808,4936261.82893225,5011.63646411105,10,0,0,0,0
124,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,1615811.166,4828541.08453225,4864.04605126895,10,0,0,0,0
125,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.97414300000002,29.9224290000001,1032.268536,1579904.2512,4720820.34013225,4716.45563842684,10,0,0,0,0
126,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.97414300000002,29.9224290000001,1032.268536,1543997.3364,4613099.59573225,4568.86522558474,10,0,0,0,0
127,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.97414300000002,29.9224290000001,1032.268536,1508090.4216,4505378.85133225,4421.27481274263,10,0,0,0,0
128,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,1472183.5068,4397658.10693225,4273.68439990053,10,0,0,0,0
129,7.261382,0,0,140.2108922,0,0,0,132.9495102,0,0,9.974143,29.922429,1032.268536,1436276.592,4289937.36253225,4126.09398705842,10,0,0,0,0
130,16.968294,0,0,140.210892199999,0,0,0,123.242598199999,0,0,9.974143,29.922429,1032.268536,1400369.6772,4182216.61813225,3986.14713421632,10,0,0,0,0
131,25.273823,0,0,140.2108922,0,0,0,114.9370692,0,0,9.974143,29.922429,1032.268536,1364462.7624,4074495.87373225,3856.41808347947,10,0,0,0,0
132,159.656465,0,19.4455728,140.2108922,0,0,0,0,0,0.0475940593006993,9.974143,29.922429,1032.268536,1328555.8476,3966775.12933225,3735.43169484789,10,0,0,0,0
133,63.468469,0,0,140.2108922,0,0,0,76.7424232000002,0,0,9.974143,29.922429,1032.268536,1292648.9328,3859225.72354573,3735.43169484789,10,0,0,0,0
134,60.186893,0,0,140.2108922,0,0,0,80.0239991999997,0,0,9.974143,29.922429,1032.268536,1256742.018,3751504.97914573,3654.65019674263,10,0,0,0,0
135,17.133971,0,0,140.2108922,0,0,0,123.0769212,0,0,9.974143,29.922429,1032.268536,1220835.1032,3643784.23474573,3570.41440811105,10,0,0,0,0
136,7.404719,0,0,140.2108922,0,0,0,132.8061732,0,0,9.97414300000006,29.9224290000002,1032.268536,1184928.1884,3536063.49034573,3440.85975421632,10,0,0,0,0
137,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.97414300000002,29.9224290000001,1032.268536,1149021.2736,3428342.74594573,3301.06378242684,10,0,0,0,0
138,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.97414300000002,29.9224290000001,1032.268536,1113114.3588,3320622.00154573,3153.47336958474,10,0,0,0,0
139,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,1077207.444,3212901.25714573,3005.88295674263,10,0,0,0,0
140,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,1041300.5292,3105180.51274573,2858.29254390053,10,0,0,0,0
141,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,1005393.6144,2997459.76834573,2710.70213105842,10,0,0,0,0
142,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,969486.6996,2889739.02394573,2563.11171821632,10,0,0,0,0
143,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,933579.7848,2782018.27954573,2415.52130537421,10,0,0,0,0
144,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,897672.87,2674297.53514573,2267.93089253211,10,0,0,0,0
145,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,861765.9552,2566576.79074573,2120.34047969,10,0,0,0,0
146,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.97414299999997,29.9224289999999,1032.268536,825859.0404,2458856.04634573,1972.75006684789,10,0,0,0,0
147,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.97414299999997,29.9224289999999,1032.268536,789952.1256,2351135.30194573,1825.15965400579,10,0,0,0,0
148,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.97414299999997,29.9224289999999,1032.268536,754045.2108,2243414.55754573,1677.56924116368,10,0,0,0,0
149,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,718138.296,2135693.81314573,1529.97882832158,10,0,0,0,0
150,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,682231.3812,2027973.06874573,1382.38841547947,10,0,0,0,0
151,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,646324.4664,1920252.32434573,1234.79800263737,10,0,0,0,0
152,11.291348,0,0,140.2108922,0,0,0,128.9195442,0,0,9.974143,29.922429,1032.268536,610417.5516,1812531.57994573,1087.20758979526,10,0,0,0,0
153,69.027594,0,0,140.2108922,0,0,0,71.1832982,0,0,9.974143,29.922429,1032.268536,574510.6368,1704810.83554573,951.502806426842,10,0,0,0,0
154,530.998012,0,390.7871198,140.2108922,0,0,0,0,0,0.956471971538462,9.974143,29.922429,1032.268536,538603.722,1597090.09114573,876.573018847895,10,0,0,0,0
155,675.672507,0,535.461614800061,140.210892199939,0,0,0,0,0,1.31057038587427,9.974143,29.922429,1032.268536,502696.8072,1492812.64584327,876.573018847895,10,0,0,0,0
156,746.964206,0,606.7533138,140.2108922,0,0,0,0,0,1.48506055825175,9.974143,29.922429,1032.268536,466789.8924,1389809.95483242,876.573018847895,10,0,0,0,0
157,743.925013,0,0,140.2108922,0,0,603.7141208,0,0,0,9.974143,29.922429,1032.268536,430882.9776,1287435.42844213,876.573018847895,10,0,0,0,0
158,676.214858,0,0,140.2108922,0,0,536.0039658,0,0,0,9.97414300000002,29.9224290000001,1032.268536,394976.0628,1179714.68404213,1450.1014336079,10,0,0,0,0
159,533.547021,0,393.336128800007,140.210892199993,0,0,0,0,0,0.962710804755261,9.97414299999999,29.922429,1032.268536,359069.148,1071993.93964213,1959.3052011179,10,0,0,0,0
160,338.566131,0,198.3552388,140.2108922,0,0,0,0,0,0.48548485020979,9.974143,29.922429,1032.268536,323162.2332,967738.954139245,1959.3052011179,10,0,0,0,0
161,85.576131,0,0,140.2108922,0,0,0,54.6347611999999,0,0,9.974143,29.922429,1032.268536,287255.3184,861765.9552,1959.3052011179,10,0,0,0,0
162,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,251348.4036,754045.2108,1901.79492617053,10,0,0,0,0
163,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,215441.4888,646324.4664,1754.20451332842,10,0,0,0,0
164,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,179534.574,538603.722,1606.61410048632,10,0,0,0,0
165,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,143627.6592,430882.9776,1459.02368764421,10,0,0,0,0
166,0,0,0,140.2108922,0,0,0,140.2108922,0,0,9.974143,29.922429,1032.268536,107720.7444,323162.2332,1311.43327480211,10,0,0,0,0
